 JDAY,ELEVATION(m),DisslvedOxygen(mg/l)
  313.5000,   92.35,    0.45,
  313.5000,   90.35,    1.40,
  313.5000,   88.35,    2.60,
  313.5000,   86.35,    3.87,
  313.5000,   84.35,    5.57,
  313.5000,   82.35,    8.38,
  313.5000,   80.35,    8.95,
  313.5000,   78.35,    8.95,
  313.5000,   76.35,    8.95,
  313.5000,   74.35,    8.95,
  313.5000,   72.35,    8.95,
  313.5000,   70.35,    8.95,
  313.5000,   68.35,    8.95,
  314.5000,  123.89,  -99.00,
  314.5000,  123.79,    7.49,
  314.5000,  120.35,    7.43,
  314.5000,  118.35,    7.12,
  314.5000,  116.35,    6.80,
  314.5000,  114.35,    6.43,
  314.5000,  112.35,    5.93,
  314.5000,  110.35,    4.82,
  314.5000,  108.35,    2.70,
  314.5000,  106.35,    0.59,
  314.5000,  104.35,    0.00,
  314.5000,  102.35,    0.00,
  314.5000,  100.35,    0.00,
  314.5000,   98.35,    0.00,
  314.5000,   96.35,    0.00,
  314.5000,   94.35,    0.00,
  314.5000,   92.35,    0.00,
  314.5000,   90.35,    0.00,
  314.5000,   88.35,    0.11,
  314.5000,   86.35,    0.95,
  314.5000,   84.35,    1.75,
  314.5000,   82.35,    2.95,
  314.5000,   80.35,    5.66,
  314.5000,   78.35,    8.01,
  314.5000,   76.35,    8.76,
  314.5000,   74.35,    8.76,
  314.5000,   72.35,    8.76,
  314.5000,   70.35,    8.76,
  314.5000,   68.35,    8.76,
  315.5000,  123.89,  -99.00,
  315.5000,  123.79,    7.17,
  315.5000,  120.35,    6.87,
  315.5000,  118.35,    6.20,
  315.5000,  116.35,    6.22,
  315.5000,  114.35,    5.63,
  315.5000,  112.35,    4.91,
  315.5000,  110.35,    3.87,
  315.5000,  108.35,    2.46,
  315.5000,  106.35,    0.86,
  315.5000,  104.35,    0.06,
  315.5000,  102.35,    0.00,
  315.5000,  100.35,    0.00,
  315.5000,   98.35,    0.00,
  315.5000,   96.35,    0.00,
  315.5000,   94.35,    0.00,
  315.5000,   92.35,    0.01,
  315.5000,   90.35,    0.50,
  315.5000,   88.35,    1.39,
  315.5000,   86.35,    2.42,
  315.5000,   84.35,    3.74,
  315.5000,   82.35,    5.87,
  315.5000,   80.35,    8.51,
  315.5000,   78.35,    8.51,
  315.5000,   76.35,    8.51,
  315.5000,   74.35,    8.51,
  315.5000,   72.35,    8.51,
  315.5000,   70.35,    8.51,
  315.5000,   68.35,    8.51,
  316.5000,  123.89,  -99.00,
  316.5000,  123.79,    6.27,
  316.5000,  120.35,    6.22,
  316.5000,  118.35,    6.19,
  316.5000,  116.35,    6.08,
  316.5000,  114.35,    5.47,
  316.5000,  112.35,    5.07,
  316.5000,  110.35,    4.46,
  316.5000,  108.35,    3.28,
  316.5000,  106.35,    1.31,
  316.5000,  104.35,    0.10,
  316.5000,  102.35,    0.00,
  316.5000,  100.35,    0.00,
  316.5000,   98.35,    0.00,
  316.5000,   96.35,    0.00,
  316.5000,   94.35,    0.00,
  316.5000,   92.35,    0.12,
  316.5000,   90.35,    0.84,
  316.5000,   88.35,    1.93,
  316.5000,   86.35,    3.16,
  316.5000,   84.35,    4.75,
  316.5000,   82.35,    6.92,
  316.5000,   80.35,    8.48,
  316.5000,   78.35,    8.48,
  316.5000,   76.35,    8.48,
  316.5000,   74.35,    8.48,
  316.5000,   72.35,    8.48,
  316.5000,   70.35,    8.48,
  316.5000,   68.35,    8.48,
  317.5000,  123.89,  -99.00,
  317.5000,  123.79,    5.74,
  317.5000,  120.35,    5.69,
  317.5000,  118.35,    5.70,
  317.5000,  116.35,    5.71,
  317.5000,  114.35,    5.69,
  317.5000,  112.35,    5.69,
  317.5000,  110.35,    5.65,
  317.5000,  108.35,    3.64,
  317.5000,  106.35,    1.60,
  317.5000,  104.35,    0.25,
  317.5000,  102.35,    0.00,
  317.5000,  100.35,    0.00,
  317.5000,   98.35,    0.00,
  317.5000,   96.35,    0.00,
  317.5000,   94.35,    0.00,
  317.5000,   92.35,    0.01,
  317.5000,   90.35,    0.54,
  317.5000,   88.35,    1.47,
  317.5000,   86.35,    2.59,
  317.5000,   84.35,    3.93,
  317.5000,   82.35,    5.82,
  317.5000,   80.35,    8.14,
  317.5000,   78.35,    8.33,
  317.5000,   76.35,    8.33,
  317.5000,   74.35,    8.33,
  317.5000,   72.35,    8.33,
  317.5000,   70.35,    8.33,
  317.5000,   68.35,    8.33,
  318.5000,  123.89,  -99.00,
  318.5000,  123.79,    5.90,
  318.5000,  120.35,    5.85,
  318.5000,  118.35,    5.82,
  318.5000,  116.35,    5.81,
  318.5000,  114.35,    5.81,
  318.5000,  112.35,    5.81,
  318.5000,  110.35,    5.81,
  318.5000,  108.35,    5.79,
  318.5000,  106.35,    2.99,
  318.5000,  104.35,    0.48,
  318.5000,  102.35,    0.00,
  318.5000,  100.35,    0.00,
  318.5000,   98.35,    0.00,
  318.5000,   96.35,    0.00,
  318.5000,   94.35,    0.00,
  318.5000,   92.35,    0.00,
  318.5000,   90.35,    0.07,
  318.5000,   88.35,    0.68,
  318.5000,   86.35,    1.58,
  318.5000,   84.35,    2.64,
  318.5000,   82.35,    3.93,
  318.5000,   80.35,    6.42,
  318.5000,   78.35,    8.17,
  318.5000,   76.35,    8.17,
  318.5000,   74.35,    8.17,
  318.5000,   72.35,    8.17,
  318.5000,   70.35,    8.17,
  318.5000,   68.35,    8.17,
  319.5000,  123.89,  -99.00,
  319.5000,  123.79,    6.06,
  319.5000,  120.35,    6.05,
  319.5000,  118.35,    6.05,
  319.5000,  116.35,    6.05,
  319.5000,  114.35,    6.05,
  319.5000,  112.35,    6.05,
  319.5000,  110.35,    6.05,
  319.5000,  108.35,    6.05,
  319.5000,  106.35,    6.05,
  319.5000,  104.35,    2.21,
  319.5000,  102.35,    0.23,
  319.5000,  100.35,    0.00,
  319.5000,   98.35,    0.00,
  319.5000,   96.35,    0.00,
  319.5000,   94.35,    0.00,
  319.5000,   92.35,    0.00,
  319.5000,   90.35,    0.31,
  319.5000,   88.35,    1.16,
  319.5000,   86.35,    2.19,
  319.5000,   84.35,    3.30,
  319.5000,   82.35,    4.83,
  319.5000,   80.35,    7.81,
  319.5000,   78.35,    7.81,
  319.5000,   76.35,    7.81,
  319.5000,   74.35,    7.81,
  319.5000,   72.35,    7.81,
  319.5000,   70.35,    7.81,
  319.5000,   68.35,    7.81,
  320.5000,  123.89,  -99.00,
  320.5000,  123.79,    6.36,
  320.5000,  120.35,    6.36,
  320.5000,  118.35,    6.36,
  320.5000,  116.35,    6.36,
  320.5000,  114.35,    6.36,
  320.5000,  112.35,    6.36,
  320.5000,  110.35,    6.36,
  320.5000,  108.35,    6.36,
  320.5000,  106.35,    6.36,
  320.5000,  104.35,    3.02,
  320.5000,  102.35,    0.25,
  320.5000,  100.35,    0.00,
  320.5000,   98.35,    0.00,
  320.5000,   96.35,    0.00,
  320.5000,   94.35,    0.00,
  320.5000,   92.35,    0.02,
  320.5000,   90.35,    0.59,
  320.5000,   88.35,    1.58,
  320.5000,   86.35,    2.64,
  320.5000,   84.35,    3.77,
  320.5000,   82.35,    5.41,
  320.5000,   80.35,    7.75,
  320.5000,   78.35,    7.75,
  320.5000,   76.35,    7.75,
  320.5000,   74.35,    7.75,
  320.5000,   72.35,    7.75,
  320.5000,   70.35,    7.75,
  320.5000,   68.35,    7.75,
  321.5000,  123.89,  -99.00,
  321.5000,  123.79,    6.64,
  321.5000,  120.35,    6.64,
  321.5000,  118.35,    6.64,
  321.5000,  116.35,    6.64,
  321.5000,  114.35,    6.64,
  321.5000,  112.35,    6.64,
  321.5000,  110.35,    6.45,
  321.5000,  108.35,    5.55,
  321.5000,  106.35,    2.74,
  321.5000,  104.35,    0.00,
  321.5000,  102.35,    0.00,
  321.5000,  100.35,    0.00,
  321.5000,   98.35,    0.00,
  321.5000,   96.35,    0.00,
  321.5000,   94.35,    0.00,
  321.5000,   92.35,    0.05,
  321.5000,   90.35,    0.67,
  321.5000,   88.35,    1.65,
  321.5000,   86.35,    2.68,
  321.5000,   84.35,    3.72,
  321.5000,   82.35,    5.05,
  321.5000,   80.35,    7.61,
  321.5000,   78.35,    7.61,
  321.5000,   76.35,    7.61,
  321.5000,   74.35,    7.61,
  321.5000,   72.35,    7.61,
  321.5000,   70.35,    7.61,
  321.5000,   68.35,    7.61,
  322.5000,  123.89,  -99.00,
  322.5000,  123.79,    6.60,
  322.5000,  120.35,    6.60,
  322.5000,  118.35,    6.60,
  322.5000,  116.35,    6.60,
  322.5000,  114.35,    6.60,
  322.5000,  112.35,    6.60,
  322.5000,  110.35,    6.60,
  322.5000,  108.35,    6.60,
  322.5000,  106.35,    3.54,
  322.5000,  104.35,    1.29,
  322.5000,  102.35,    0.08,
  322.5000,  100.35,    0.00,
  322.5000,   98.35,    0.00,
  322.5000,   96.35,    0.00,
  322.5000,   94.35,    0.00,
  322.5000,   92.35,    0.00,
  322.5000,   90.35,    0.00,
  322.5000,   88.35,    0.04,
  322.5000,   86.35,    0.73,
  322.5000,   84.35,    1.90,
  322.5000,   82.35,    2.62,
  322.5000,   80.35,    4.82,
  322.5000,   78.35,    6.88,
  322.5000,   76.35,    7.45,
  322.5000,   74.35,    7.45,
  322.5000,   72.35,    7.45,
  322.5000,   70.35,    7.45,
  322.5000,   68.35,    7.45,
  323.5000,  123.89,  -99.00,
  323.5000,  123.79,    6.85,
  323.5000,  120.35,    6.85,
  323.5000,  118.35,    6.85,
  323.5000,  116.35,    6.85,
  323.5000,  114.35,    6.85,
  323.5000,  112.35,    6.85,
  323.5000,  110.35,    6.85,
  323.5000,  108.35,    6.85,
  323.5000,  106.35,    6.85,
  323.5000,  104.35,    4.93,
  323.5000,  102.35,    0.77,
  323.5000,  100.35,    0.00,
  323.5000,   98.35,    0.00,
  323.5000,   96.35,    0.00,
  323.5000,   94.35,    0.00,
  323.5000,   92.35,    0.11,
  323.5000,   90.35,    0.80,
  323.5000,   88.35,    1.89,
  323.5000,   86.35,    3.03,
  323.5000,   84.35,    4.29,
  323.5000,   82.35,    6.01,
  323.5000,   80.35,    7.28,
  323.5000,   78.35,    7.28,
  323.5000,   76.35,    7.28,
  323.5000,   74.35,    7.28,
  323.5000,   72.35,    7.28,
  323.5000,   70.35,    7.28,
  323.5000,   68.35,    7.28,
  324.5000,  123.89,  -99.00,
  324.5000,  123.79,    6.96,
  324.5000,  120.35,    6.93,
  324.5000,  118.35,    6.91,
  324.5000,  116.35,    6.91,
  324.5000,  114.35,    6.91,
  324.5000,  112.35,    6.91,
  324.5000,  110.35,    6.91,
  324.5000,  108.35,    6.92,
  324.5000,  106.35,    6.03,
  324.5000,  104.35,    2.11,
  324.5000,  102.35,    0.00,
  324.5000,  100.35,    0.00,
  324.5000,   98.35,    0.00,
  324.5000,   96.35,    0.00,
  324.5000,   94.35,    0.05,
  324.5000,   92.35,    0.38,
  324.5000,   90.35,    1.30,
  324.5000,   88.35,    2.45,
  324.5000,   86.35,    3.58,
  324.5000,   84.35,    4.88,
  324.5000,   82.35,    7.04,
  324.5000,   80.35,    7.04,
  324.5000,   78.35,    7.04,
  324.5000,   76.35,    7.04,
  324.5000,   74.35,    7.04,
  324.5000,   72.35,    7.04,
  324.5000,   70.35,    7.04,
  324.5000,   68.35,    7.04,
  325.5000,  123.89,  -99.00,
  325.5000,  123.79,    6.79,
  325.5000,  120.35,    6.75,
  325.5000,  118.35,    6.74,
  325.5000,  116.35,    6.73,
  325.5000,  114.35,    6.73,
  325.5000,  112.35,    6.73,
  325.5000,  110.35,    6.72,
  325.5000,  108.35,    6.53,
  325.5000,  106.35,    4.63,
  325.5000,  104.35,    1.73,
  325.5000,  102.35,    0.18,
  325.5000,  100.35,    0.00,
  325.5000,   98.35,    0.00,
  325.5000,   96.35,    0.00,
  325.5000,   94.35,    0.00,
  325.5000,   92.35,    0.24,
  325.5000,   90.35,    0.91,
  325.5000,   88.35,    1.87,
  325.5000,   86.35,    2.88,
  325.5000,   84.35,    3.64,
  325.5000,   82.35,    5.61,
  325.5000,   80.35,    6.91,
  325.5000,   78.35,    6.94,
  325.5000,   76.35,    6.94,
  325.5000,   74.35,    6.94,
  325.5000,   72.35,    6.94,
  325.5000,   70.35,    6.94,
  325.5000,   68.35,    6.94,
  326.5000,  123.89,  -99.00,
  326.5000,  123.79,    6.77,
  326.5000,  120.35,    6.76,
  326.5000,  118.35,    6.75,
  326.5000,  116.35,    6.74,
  326.5000,  114.35,    6.74,
  326.5000,  112.35,    6.74,
  326.5000,  110.35,    6.67,
  326.5000,  108.35,    5.26,
  326.5000,  106.35,    3.73,
  326.5000,  104.35,    1.16,
  326.5000,  102.35,    0.00,
  326.5000,  100.35,    0.00,
  326.5000,   98.35,    0.00,
  326.5000,   96.35,    0.00,
  326.5000,   94.35,    0.00,
  326.5000,   92.35,    0.00,
  326.5000,   90.35,    0.00,
  326.5000,   88.35,    0.00,
  326.5000,   86.35,    0.46,
  326.5000,   84.35,    1.25,
  326.5000,   82.35,    1.99,
  326.5000,   80.35,    3.51,
  326.5000,   78.35,    5.49,
  326.5000,   76.35,    6.76,
  326.5000,   74.35,    6.76,
  326.5000,   72.35,    6.76,
  326.5000,   70.35,    6.76,
  326.5000,   68.35,    6.76,
  327.5000,  123.89,  -99.00,
  327.5000,  123.79,    6.56,
  327.5000,  120.35,    6.56,
  327.5000,  118.35,    6.56,
  327.5000,  116.35,    6.56,
  327.5000,  114.35,    6.56,
  327.5000,  112.35,    6.56,
  327.5000,  110.35,    6.37,
  327.5000,  108.35,    5.01,
  327.5000,  106.35,    4.87,
  327.5000,  104.35,    2.16,
  327.5000,  102.35,    0.31,
  327.5000,  100.35,    0.00,
  327.5000,   98.35,    0.00,
  327.5000,   96.35,    0.00,
  327.5000,   94.35,    0.00,
  327.5000,   92.35,    0.02,
  327.5000,   90.35,    0.52,
  327.5000,   88.35,    1.52,
  327.5000,   86.35,    2.60,
  327.5000,   84.35,    3.75,
  327.5000,   82.35,    5.29,
  327.5000,   80.35,    6.61,
  327.5000,   78.35,    6.61,
  327.5000,   76.35,    6.61,
  327.5000,   74.35,    6.61,
  327.5000,   72.35,    6.61,
  327.5000,   70.35,    6.61,
  327.5000,   68.35,    6.61,
  328.5000,  123.89,  -99.00,
  328.5000,  123.79,    6.16,
  328.5000,  120.35,    6.13,
  328.5000,  118.35,    6.15,
  328.5000,  116.35,    6.15,
  328.5000,  114.35,    6.15,
  328.5000,  112.35,    6.15,
  328.5000,  110.35,    5.32,
  328.5000,  108.35,    4.50,
  328.5000,  106.35,    2.97,
  328.5000,  104.35,    0.74,
  328.5000,  102.35,    0.00,
  328.5000,  100.35,    0.00,
  328.5000,   98.35,    0.00,
  328.5000,   96.35,    0.00,
  328.5000,   94.35,    0.00,
  328.5000,   92.35,    0.00,
  328.5000,   90.35,    0.10,
  328.5000,   88.35,    0.84,
  328.5000,   86.35,    1.90,
  328.5000,   84.35,    3.05,
  328.5000,   82.35,    4.54,
  328.5000,   80.35,    6.38,
  328.5000,   78.35,    6.49,
  328.5000,   76.35,    6.49,
  328.5000,   74.35,    6.49,
  328.5000,   72.35,    6.49,
  328.5000,   70.35,    6.49,
  328.5000,   68.35,    6.49,
  329.5000,  123.89,  -99.00,
  329.5000,  123.79,    6.63,
  329.5000,  120.35,    6.63,
  329.5000,  118.35,    6.56,
  329.5000,  116.35,    6.54,
  329.5000,  114.35,    6.53,
  329.5000,  112.35,    6.53,
  329.5000,  110.35,    6.53,
  329.5000,  108.35,    6.48,
  329.5000,  106.35,    4.96,
  329.5000,  104.35,    2.00,
  329.5000,  102.35,    0.28,
  329.5000,  100.35,    0.00,
  329.5000,   98.35,    0.00,
  329.5000,   96.35,    0.00,
  329.5000,   94.35,    0.00,
  329.5000,   92.35,    0.00,
  329.5000,   90.35,    0.18,
  329.5000,   88.35,    0.94,
  329.5000,   86.35,    2.05,
  329.5000,   84.35,    3.30,
  329.5000,   82.35,    4.95,
  329.5000,   80.35,    6.34,
  329.5000,   78.35,    6.34,
  329.5000,   76.35,    6.34,
  329.5000,   74.35,    6.34,
  329.5000,   72.35,    6.34,
  329.5000,   70.35,    6.34,
  329.5000,   68.35,    6.34,
  330.5000,  123.89,  -99.00,
  330.5000,  123.79,    6.85,
  330.5000,  120.35,    6.80,
  330.5000,  118.35,    6.78,
  330.5000,  116.35,    6.77,
  330.5000,  114.35,    6.77,
  330.5000,  112.35,    6.76,
  330.5000,  110.35,    6.70,
  330.5000,  108.35,    6.20,
  330.5000,  106.35,    2.99,
  330.5000,  104.35,    0.49,
  330.5000,  102.35,    0.00,
  330.5000,  100.35,    0.00,
  330.5000,   98.35,    0.00,
  330.5000,   96.35,    0.00,
  330.5000,   94.35,    0.01,
  330.5000,   92.35,    0.32,
  330.5000,   90.35,    1.09,
  330.5000,   88.35,    2.11,
  330.5000,   86.35,    3.18,
  330.5000,   84.35,    4.34,
  330.5000,   82.35,    6.00,
  330.5000,   80.35,    6.22,
  330.5000,   78.35,    6.22,
  330.5000,   76.35,    6.22,
  330.5000,   74.35,    6.22,
  330.5000,   72.35,    6.22,
  330.5000,   70.35,    6.22,
  330.5000,   68.35,    6.22,
  331.5000,  123.89,  -99.00,
  331.5000,  123.79,    6.23,
  331.5000,  120.35,    6.23,
  331.5000,  118.35,    6.23,
  331.5000,  116.35,    6.23,
  331.5000,  114.35,    6.23,
  331.5000,  112.35,    6.23,
  331.5000,  110.35,    4.61,
  331.5000,  108.35,    2.28,
  331.5000,  106.35,    1.87,
  331.5000,  104.35,    0.69,
  331.5000,  102.35,    0.03,
  331.5000,  100.35,    0.00,
  331.5000,   98.35,    0.00,
  331.5000,   96.35,    0.00,
  331.5000,   94.35,    0.00,
  331.5000,   92.35,    0.00,
  331.5000,   90.35,    0.11,
  331.5000,   88.35,    0.57,
  331.5000,   86.35,    1.36,
  331.5000,   84.35,    2.08,
  331.5000,   82.35,    3.25,
  331.5000,   80.35,    5.03,
  331.5000,   78.35,    5.99,
  331.5000,   76.35,    6.10,
  331.5000,   74.35,    6.10,
  331.5000,   72.35,    6.10,
  331.5000,   70.35,    6.10,
  331.5000,   68.35,    6.10,
  332.5000,  123.89,  -99.00,
  332.5000,  123.79,    6.36,
  332.5000,  120.35,    6.36,
  332.5000,  118.35,    6.32,
  332.5000,  116.35,    6.30,
  332.5000,  114.35,    6.29,
  332.5000,  112.35,    6.29,
  332.5000,  110.35,    6.29,
  332.5000,  108.35,    6.29,
  332.5000,  106.35,    6.29,
  332.5000,  104.35,    6.29,
  332.5000,  102.35,    6.29,
  332.5000,  100.35,    2.53,
  332.5000,   98.35,    0.00,
  332.5000,   96.35,    0.00,
  332.5000,   94.35,    0.00,
  332.5000,   92.35,    0.00,
  332.5000,   90.35,    0.00,
  332.5000,   88.35,    0.00,
  332.5000,   86.35,    0.28,
  332.5000,   84.35,    0.98,
  332.5000,   82.35,    1.85,
  332.5000,   80.35,    3.40,
  332.5000,   78.35,    5.12,
  332.5000,   76.35,    5.96,
  332.5000,   74.35,    5.96,
  332.5000,   72.35,    5.96,
  332.5000,   70.35,    5.96,
  332.5000,   68.35,    5.96,
  333.5000,  123.89,  -99.00,
  333.5000,  123.79,    6.55,
  333.5000,  120.35,    6.51,
  333.5000,  118.35,    6.49,
  333.5000,  116.35,    6.48,
  333.5000,  114.35,    6.48,
  333.5000,  112.35,    6.49,
  333.5000,  110.35,    6.49,
  333.5000,  108.35,    6.49,
  333.5000,  106.35,    6.49,
  333.5000,  104.35,    4.27,
  333.5000,  102.35,    0.35,
  333.5000,  100.35,    0.00,
  333.5000,   98.35,    0.00,
  333.5000,   96.35,    0.00,
  333.5000,   94.35,    0.06,
  333.5000,   92.35,    0.11,
  333.5000,   90.35,    0.84,
  333.5000,   88.35,    1.78,
  333.5000,   86.35,    2.84,
  333.5000,   84.35,    4.03,
  333.5000,   82.35,    5.25,
  333.5000,   80.35,    5.85,
  333.5000,   78.35,    5.85,
  333.5000,   76.35,    5.85,
  333.5000,   74.35,    5.85,
  333.5000,   72.35,    5.85,
  333.5000,   70.35,    5.85,
  333.5000,   68.35,    5.85,
  334.5000,  123.89,  -99.00,
  334.5000,  123.79,    6.77,
  334.5000,  120.35,    6.71,
  334.5000,  118.35,    6.69,
  334.5000,  116.35,    6.68,
  334.5000,  114.35,    6.68,
  334.5000,  112.35,    6.68,
  334.5000,  110.35,    6.67,
  334.5000,  108.35,    6.66,
  334.5000,  106.35,    6.55,
  334.5000,  104.35,    5.71,
  334.5000,  102.35,    2.62,
  334.5000,  100.35,    0.42,
  334.5000,   98.35,    0.00,
  334.5000,   96.35,    0.00,
  334.5000,   94.35,    0.00,
  334.5000,   92.35,    0.01,
  334.5000,   90.35,    0.42,
  334.5000,   88.35,    1.17,
  334.5000,   86.35,    2.03,
  334.5000,   84.35,    3.00,
  334.5000,   82.35,    4.17,
  334.5000,   80.35,    5.35,
  334.5000,   78.35,    5.76,
  334.5000,   76.35,    5.76,
  334.5000,   74.35,    5.76,
  334.5000,   72.35,    5.76,
  334.5000,   70.35,    5.76,
  334.5000,   68.35,    5.76,
  335.5000,  123.89,  -99.00,
  335.5000,  123.79,    6.83,
  335.5000,  120.35,    6.76,
  335.5000,  118.35,    6.74,
  335.5000,  116.35,    6.73,
  335.5000,  114.35,    6.69,
  335.5000,  112.35,    6.44,
  335.5000,  110.35,    5.48,
  335.5000,  108.35,    4.38,
  335.5000,  106.35,    4.04,
  335.5000,  104.35,    2.25,
  335.5000,  102.35,    0.33,
  335.5000,  100.35,    0.00,
  335.5000,   98.35,    0.00,
  335.5000,   96.35,    0.14,
  335.5000,   94.35,    0.14,
  335.5000,   92.35,    0.14,
  335.5000,   90.35,    1.12,
  335.5000,   88.35,    1.68,
  335.5000,   86.35,    2.33,
  335.5000,   84.35,    3.02,
  335.5000,   82.35,    3.89,
  335.5000,   80.35,    4.95,
  335.5000,   78.35,    5.66,
  335.5000,   76.35,    5.66,
  335.5000,   74.35,    5.66,
  335.5000,   72.35,    5.66,
  335.5000,   70.35,    5.66,
  335.5000,   68.35,    5.66,
  336.5000,  123.89,  -99.00,
  336.5000,  123.79,    6.72,
  336.5000,  120.35,    6.36,
  336.5000,  118.35,    6.13,
  336.5000,  116.35,    6.39,
  336.5000,  114.35,    6.49,
  336.5000,  112.35,    6.49,
  336.5000,  110.35,    6.33,
  336.5000,  108.35,    5.97,
  336.5000,  106.35,    5.21,
  336.5000,  104.35,    3.50,
  336.5000,  102.35,    0.93,
  336.5000,  100.35,    0.00,
  336.5000,   98.35,    0.00,
  336.5000,   96.35,    0.12,
  336.5000,   94.35,    0.12,
  336.5000,   92.35,    0.12,
  336.5000,   90.35,    0.89,
  336.5000,   88.35,    1.55,
  336.5000,   86.35,    2.14,
  336.5000,   84.35,    2.73,
  336.5000,   82.35,    3.40,
  336.5000,   80.35,    4.29,
  336.5000,   78.35,    5.50,
  336.5000,   76.35,    5.50,
  336.5000,   74.35,    5.50,
  336.5000,   72.35,    5.50,
  336.5000,   70.35,    5.50,
  336.5000,   68.35,    5.50,
