 JDAY,ELEVATION(m),TEMPERATURE(C)
  160.5000,  112.35,   14.48,
  160.5000,  110.35,   12.43,
  160.5000,  108.35,   11.20,
  160.5000,  106.35,   10.45,
  160.5000,  104.35,    9.89,
  160.5000,  102.35,    9.35,
  160.5000,  100.35,    8.84,
  160.5000,   98.35,    8.42,
  160.5000,   96.35,    8.11,
  160.5000,   94.35,    7.90,
  160.5000,   92.35,    7.78,
  160.5000,   90.35,    7.70,
  160.5000,   88.35,    7.65,
  160.5000,   86.35,    7.62,
  160.5000,   84.35,    7.60,
  160.5000,   82.35,    7.59,
  160.5000,   80.35,    7.59,
  160.5000,   78.35,    7.59,
  160.5000,   76.35,    7.59,
  160.5000,   74.35,    7.59,
  160.5000,   72.35,    7.59,
  160.5000,   70.35,    7.59,
  160.5000,   68.35,    7.59,
  161.5000,  123.90,  -99.00,
  161.5000,  123.80,   27.12,
  161.5000,  120.35,   27.01,
  161.5000,  118.35,   26.71,
  161.5000,  116.35,   22.31,
  161.5000,  114.35,   17.27,
  161.5000,  112.35,   15.05,
  161.5000,  110.35,   13.13,
  161.5000,  108.35,   11.70,
  161.5000,  106.35,   10.75,
  161.5000,  104.35,   10.08,
  161.5000,  102.35,    9.45,
  161.5000,  100.35,    8.87,
  161.5000,   98.35,    8.39,
  161.5000,   96.35,    8.07,
  161.5000,   94.35,    7.87,
  161.5000,   92.35,    7.76,
  161.5000,   90.35,    7.69,
  161.5000,   88.35,    7.65,
  161.5000,   86.35,    7.62,
  161.5000,   84.35,    7.60,
  161.5000,   82.35,    7.59,
  161.5000,   80.35,    7.59,
  161.5000,   78.35,    7.59,
  161.5000,   76.35,    7.59,
  161.5000,   74.35,    7.59,
  161.5000,   72.35,    7.59,
  161.5000,   70.35,    7.59,
  161.5000,   68.35,    7.59,
  162.5000,  123.90,  -99.00,
  162.5000,  123.80,   27.24,
  162.5000,  120.35,   26.98,
  162.5000,  118.35,   26.98,
  162.5000,  116.35,   24.53,
  162.5000,  114.35,   18.85,
  162.5000,  112.35,   15.64,
  162.5000,  110.35,   13.14,
  162.5000,  108.35,   11.43,
  162.5000,  106.35,   10.48,
  162.5000,  104.35,    9.83,
  162.5000,  102.35,    9.23,
  162.5000,  100.35,    8.70,
  162.5000,   98.35,    8.28,
  162.5000,   96.35,    8.01,
  162.5000,   94.35,    7.84,
  162.5000,   92.35,    7.75,
  162.5000,   90.35,    7.69,
  162.5000,   88.35,    7.65,
  162.5000,   86.35,    7.63,
  162.5000,   84.35,    7.61,
  162.5000,   82.35,    7.60,
  162.5000,   80.35,    7.60,
  162.5000,   78.35,    7.60,
  162.5000,   76.35,    7.60,
  162.5000,   74.35,    7.60,
  162.5000,   72.35,    7.60,
  162.5000,   70.35,    7.60,
  162.5000,   68.35,    7.60,
  163.5000,  123.90,  -99.00,
  163.5000,  123.80,   27.29,
  163.5000,  120.35,   26.75,
  163.5000,  118.35,   25.14,
  163.5000,  116.35,   20.72,
  163.5000,  114.35,   16.56,
  163.5000,  112.35,   14.41,
  163.5000,  110.35,   12.65,
  163.5000,  108.35,   11.48,
  163.5000,  106.35,   10.71,
  163.5000,  104.35,   10.16,
  163.5000,  102.35,    9.67,
  163.5000,  100.35,    9.19,
  163.5000,   98.35,    8.73,
  163.5000,   96.35,    8.35,
  163.5000,   94.35,    8.06,
  163.5000,   92.35,    7.87,
  163.5000,   90.35,    7.76,
  163.5000,   88.35,    7.70,
  163.5000,   86.35,    7.66,
  163.5000,   84.35,    7.63,
  163.5000,   82.35,    7.61,
  163.5000,   80.35,    7.60,
  163.5000,   78.35,    7.60,
  163.5000,   76.35,    7.60,
  163.5000,   74.35,    7.60,
  163.5000,   72.35,    7.60,
  163.5000,   70.35,    7.60,
  163.5000,   68.35,    7.60,
  164.5000,  123.90,  -99.00,
  164.5000,  123.80,   26.85,
  164.5000,  120.35,   26.43,
  164.5000,  118.35,   25.19,
  164.5000,  116.35,   21.86,
  164.5000,  114.35,   18.42,
  164.5000,  112.35,   15.52,
  164.5000,  110.35,   13.09,
  164.5000,  108.35,   11.43,
  164.5000,  106.35,   10.49,
  164.5000,  104.35,    9.88,
  164.5000,  102.35,    9.35,
  164.5000,  100.35,    8.86,
  164.5000,   98.35,    8.43,
  164.5000,   96.35,    8.11,
  164.5000,   94.35,    7.90,
  164.5000,   92.35,    7.78,
  164.5000,   90.35,    7.71,
  164.5000,   88.35,    7.67,
  164.5000,   86.35,    7.64,
  164.5000,   84.35,    7.62,
  164.5000,   82.35,    7.60,
  164.5000,   80.35,    7.60,
  164.5000,   78.35,    7.60,
  164.5000,   76.35,    7.60,
  164.5000,   74.35,    7.60,
  164.5000,   72.35,    7.60,
  164.5000,   70.35,    7.60,
  164.5000,   68.35,    7.60,
  165.5000,  123.90,  -99.00,
  165.5000,  123.80,   26.77,
  165.5000,  120.35,   26.41,
  165.5000,  118.35,   25.96,
  165.5000,  116.35,   23.06,
  165.5000,  114.35,   19.19,
  165.5000,  112.35,   15.56,
  165.5000,  110.35,   12.76,
  165.5000,  108.35,   11.26,
  165.5000,  106.35,   10.44,
  165.5000,  104.35,    9.86,
  165.5000,  102.35,    9.34,
  165.5000,  100.35,    8.86,
  165.5000,   98.35,    8.44,
  165.5000,   96.35,    8.12,
  165.5000,   94.35,    7.90,
  165.5000,   92.35,    7.77,
  165.5000,   90.35,    7.71,
  165.5000,   88.35,    7.67,
  165.5000,   86.35,    7.64,
  165.5000,   84.35,    7.62,
  165.5000,   82.35,    7.61,
  165.5000,   80.35,    7.61,
  165.5000,   78.35,    7.61,
  165.5000,   76.35,    7.61,
  165.5000,   74.35,    7.61,
  165.5000,   72.35,    7.61,
  165.5000,   70.35,    7.61,
  165.5000,   68.35,    7.61,
  166.5000,  123.90,  -99.00,
  166.5000,  123.80,   27.15,
  166.5000,  120.35,   26.98,
  166.5000,  118.35,   26.97,
  166.5000,  116.35,   25.46,
  166.5000,  114.35,   20.64,
  166.5000,  112.35,   15.94,
  166.5000,  110.35,   13.16,
  166.5000,  108.35,   11.80,
  166.5000,  106.35,   11.01,
  166.5000,  104.35,   10.43,
  166.5000,  102.35,    9.92,
  166.5000,  100.35,    9.43,
  166.5000,   98.35,    8.94,
  166.5000,   96.35,    8.51,
  166.5000,   94.35,    8.16,
  166.5000,   92.35,    7.92,
  166.5000,   90.35,    7.78,
  166.5000,   88.35,    7.70,
  166.5000,   86.35,    7.66,
  166.5000,   84.35,    7.63,
  166.5000,   82.35,    7.61,
  166.5000,   80.35,    7.61,
  166.5000,   78.35,    7.61,
  166.5000,   76.35,    7.61,
  166.5000,   74.35,    7.61,
  166.5000,   72.35,    7.61,
  166.5000,   70.35,    7.61,
  166.5000,   68.35,    7.61,
  167.5000,  123.90,  -99.00,
  167.5000,  123.80,   27.71,
  167.5000,  120.35,   27.39,
  167.5000,  118.35,   27.29,
  167.5000,  116.35,   25.06,
  167.5000,  114.35,   18.90,
  167.5000,  112.35,   15.05,
  167.5000,  110.35,   13.01,
  167.5000,  108.35,   11.72,
  167.5000,  106.35,   10.80,
  167.5000,  104.35,   10.09,
  167.5000,  102.35,    9.49,
  167.5000,  100.35,    8.97,
  167.5000,   98.35,    8.54,
  167.5000,   96.35,    8.20,
  167.5000,   94.35,    7.97,
  167.5000,   92.35,    7.83,
  167.5000,   90.35,    7.74,
  167.5000,   88.35,    7.69,
  167.5000,   86.35,    7.66,
  167.5000,   84.35,    7.63,
  167.5000,   82.35,    7.62,
  167.5000,   80.35,    7.62,
  167.5000,   78.35,    7.62,
  167.5000,   76.35,    7.62,
  167.5000,   74.35,    7.62,
  167.5000,   72.35,    7.62,
  167.5000,   70.35,    7.62,
  167.5000,   68.35,    7.62,
  168.5000,  123.90,  -99.00,
  168.5000,  123.80,   28.16,
  168.5000,  120.35,   27.94,
  168.5000,  118.35,   27.94,
  168.5000,  116.35,   25.77,
  168.5000,  114.35,   19.38,
  168.5000,  112.35,   16.08,
  168.5000,  110.35,   13.89,
  168.5000,  108.35,   12.10,
  168.5000,  106.35,   10.79,
  168.5000,  104.35,    9.90,
  168.5000,  102.35,    9.25,
  168.5000,  100.35,    8.75,
  168.5000,   98.35,    8.36,
  168.5000,   96.35,    8.07,
  168.5000,   94.35,    7.89,
  168.5000,   92.35,    7.78,
  168.5000,   90.35,    7.71,
  168.5000,   88.35,    7.68,
  168.5000,   86.35,    7.65,
  168.5000,   84.35,    7.63,
  168.5000,   82.35,    7.62,
  168.5000,   80.35,    7.62,
  168.5000,   78.35,    7.62,
  168.5000,   76.35,    7.62,
  168.5000,   74.35,    7.62,
  168.5000,   72.35,    7.62,
  168.5000,   70.35,    7.62,
  168.5000,   68.35,    7.62,
  169.5000,  123.90,  -99.00,
  169.5000,  123.80,   27.69,
  169.5000,  120.35,   27.60,
  169.5000,  118.35,   27.06,
  169.5000,  116.35,   23.31,
  169.5000,  114.35,   18.19,
  169.5000,  112.35,   15.49,
  169.5000,  110.35,   13.26,
  169.5000,  108.35,   11.57,
  169.5000,  106.35,   10.55,
  169.5000,  104.35,    9.88,
  169.5000,  102.35,    9.36,
  169.5000,  100.35,    8.90,
  169.5000,   98.35,    8.50,
  169.5000,   96.35,    8.19,
  169.5000,   94.35,    7.96,
  169.5000,   92.35,    7.82,
  169.5000,   90.35,    7.74,
  169.5000,   88.35,    7.69,
  169.5000,   86.35,    7.66,
  169.5000,   84.35,    7.64,
  169.5000,   82.35,    7.63,
  169.5000,   80.35,    7.63,
  169.5000,   78.35,    7.63,
  169.5000,   76.35,    7.63,
  169.5000,   74.35,    7.63,
  169.5000,   72.35,    7.63,
  169.5000,   70.35,    7.63,
  169.5000,   68.35,    7.63,
  170.5000,  123.90,  -99.00,
  170.5000,  123.80,   27.69,
  170.5000,  120.35,   27.38,
  170.5000,  118.35,   27.09,
  170.5000,  116.35,   23.72,
  170.5000,  114.35,   19.45,
  170.5000,  112.35,   16.25,
  170.5000,  110.35,   13.34,
  170.5000,  108.35,   11.29,
  170.5000,  106.35,   10.27,
  170.5000,  104.35,    9.70,
  170.5000,  102.35,    9.23,
  170.5000,  100.35,    8.81,
  170.5000,   98.35,    8.44,
  170.5000,   96.35,    8.15,
  170.5000,   94.35,    7.95,
  170.5000,   92.35,    7.82,
  170.5000,   90.35,    7.75,
  170.5000,   88.35,    7.70,
  170.5000,   86.35,    7.67,
  170.5000,   84.35,    7.64,
  170.5000,   82.35,    7.63,
  170.5000,   80.35,    7.63,
  170.5000,   78.35,    7.63,
  170.5000,   76.35,    7.63,
  170.5000,   74.35,    7.63,
  170.5000,   72.35,    7.63,
  170.5000,   70.35,    7.63,
  170.5000,   68.35,    7.63,
  171.5000,  123.90,  -99.00,
  171.5000,  123.80,   27.42,
  171.5000,  120.35,   27.32,
  171.5000,  118.35,   26.11,
  171.5000,  116.35,   23.19,
  171.5000,  114.35,   19.41,
  171.5000,  112.35,   16.00,
  171.5000,  110.35,   13.36,
  171.5000,  108.35,   11.67,
  171.5000,  106.35,   10.74,
  171.5000,  104.35,   10.15,
  171.5000,  102.35,    9.67,
  171.5000,  100.35,    9.18,
  171.5000,   98.35,    8.72,
  171.5000,   96.35,    8.32,
  171.5000,   94.35,    8.04,
  171.5000,   92.35,    7.87,
  171.5000,   90.35,    7.77,
  171.5000,   88.35,    7.72,
  171.5000,   86.35,    7.68,
  171.5000,   84.35,    7.65,
  171.5000,   82.35,    7.63,
  171.5000,   80.35,    7.63,
  171.5000,   78.35,    7.63,
  171.5000,   76.35,    7.63,
  171.5000,   74.35,    7.63,
  171.5000,   72.35,    7.63,
  171.5000,   70.35,    7.63,
  171.5000,   68.35,    7.63,
  172.5000,  123.89,  -99.00,
  172.5000,  123.79,   27.38,
  172.5000,  120.35,   27.30,
  172.5000,  118.35,   26.81,
  172.5000,  116.35,   23.71,
  172.5000,  114.35,   19.31,
  172.5000,  112.35,   15.21,
  172.5000,  110.35,   12.57,
  172.5000,  108.35,   11.24,
  172.5000,  106.35,   10.50,
  172.5000,  104.35,    9.95,
  172.5000,  102.35,    9.43,
  172.5000,  100.35,    8.94,
  172.5000,   98.35,    8.50,
  172.5000,   96.35,    8.16,
  172.5000,   94.35,    7.94,
  172.5000,   92.35,    7.81,
  172.5000,   90.35,    7.74,
  172.5000,   88.35,    7.70,
  172.5000,   86.35,    7.67,
  172.5000,   84.35,    7.65,
  172.5000,   82.35,    7.64,
  172.5000,   80.35,    7.64,
  172.5000,   78.35,    7.64,
  172.5000,   76.35,    7.64,
  172.5000,   74.35,    7.64,
  172.5000,   72.35,    7.64,
  172.5000,   70.35,    7.64,
  172.5000,   68.35,    7.64,
  173.5000,  123.90,  -99.00,
  173.5000,  123.80,   26.97,
  173.5000,  120.35,   26.73,
  173.5000,  118.35,   26.64,
  173.5000,  116.35,   23.67,
  173.5000,  114.35,   19.65,
  173.5000,  112.35,   16.02,
  173.5000,  110.35,   13.38,
  173.5000,  108.35,   11.75,
  173.5000,  106.35,   10.77,
  173.5000,  104.35,   10.06,
  173.5000,  102.35,    9.44,
  173.5000,  100.35,    8.89,
  173.5000,   98.35,    8.43,
  173.5000,   96.35,    8.10,
  173.5000,   94.35,    7.89,
  173.5000,   92.35,    7.78,
  173.5000,   90.35,    7.73,
  173.5000,   88.35,    7.69,
  173.5000,   86.35,    7.67,
  173.5000,   84.35,    7.65,
  173.5000,   82.35,    7.64,
  173.5000,   80.35,    7.64,
  173.5000,   78.35,    7.64,
  173.5000,   76.35,    7.64,
  173.5000,   74.35,    7.64,
  173.5000,   72.35,    7.64,
  173.5000,   70.35,    7.64,
  173.5000,   68.35,    7.64,
  174.5000,  123.90,  -99.00,
  174.5000,  123.80,   27.28,
  174.5000,  120.35,   26.94,
  174.5000,  118.35,   26.41,
  174.5000,  116.35,   23.74,
  174.5000,  114.35,   19.58,
  174.5000,  112.35,   15.80,
  174.5000,  110.35,   13.21,
  174.5000,  108.35,   11.72,
  174.5000,  106.35,   10.79,
  174.5000,  104.35,   10.11,
  174.5000,  102.35,    9.55,
  174.5000,  100.35,    9.06,
  174.5000,   98.35,    8.64,
  174.5000,   96.35,    8.30,
  174.5000,   94.35,    8.05,
  174.5000,   92.35,    7.89,
  174.5000,   90.35,    7.79,
  174.5000,   88.35,    7.73,
  174.5000,   86.35,    7.69,
  174.5000,   84.35,    7.67,
  174.5000,   82.35,    7.65,
  174.5000,   80.35,    7.65,
  174.5000,   78.35,    7.65,
  174.5000,   76.35,    7.65,
  174.5000,   74.35,    7.65,
  174.5000,   72.35,    7.65,
  174.5000,   70.35,    7.65,
  174.5000,   68.35,    7.65,
  175.5000,  123.90,  -99.00,
  175.5000,  123.80,   27.65,
  175.5000,  120.35,   27.34,
  175.5000,  118.35,   27.33,
  175.5000,  116.35,   25.81,
  175.5000,  114.35,   20.73,
  175.5000,  112.35,   16.08,
  175.5000,  110.35,   13.15,
  175.5000,  108.35,   11.54,
  175.5000,  106.35,   10.56,
  175.5000,  104.35,    9.88,
  175.5000,  102.35,    9.33,
  175.5000,  100.35,    8.85,
  175.5000,   98.35,    8.44,
  175.5000,   96.35,    8.14,
  175.5000,   94.35,    7.93,
  175.5000,   92.35,    7.82,
  175.5000,   90.35,    7.75,
  175.5000,   88.35,    7.71,
  175.5000,   86.35,    7.68,
  175.5000,   84.35,    7.66,
  175.5000,   82.35,    7.65,
  175.5000,   80.35,    7.65,
  175.5000,   78.35,    7.65,
  175.5000,   76.35,    7.65,
  175.5000,   74.35,    7.65,
  175.5000,   72.35,    7.65,
  175.5000,   70.35,    7.65,
  175.5000,   68.35,    7.65,
  176.5000,  123.90,  -99.00,
  176.5000,  123.80,   28.05,
  176.5000,  120.35,   27.71,
  176.5000,  118.35,   27.00,
  176.5000,  116.35,   23.52,
  176.5000,  114.35,   18.49,
  176.5000,  112.35,   15.27,
  176.5000,  110.35,   13.20,
  176.5000,  108.35,   11.85,
  176.5000,  106.35,   10.89,
  176.5000,  104.35,   10.16,
  176.5000,  102.35,    9.58,
  176.5000,  100.35,    9.08,
  176.5000,   98.35,    8.64,
  176.5000,   96.35,    8.28,
  176.5000,   94.35,    8.02,
  176.5000,   92.35,    7.86,
  176.5000,   90.35,    7.77,
  176.5000,   88.35,    7.72,
  176.5000,   86.35,    7.69,
  176.5000,   84.35,    7.67,
  176.5000,   82.35,    7.65,
  176.5000,   80.35,    7.65,
  176.5000,   78.35,    7.65,
  176.5000,   76.35,    7.65,
  176.5000,   74.35,    7.65,
  176.5000,   72.35,    7.65,
  176.5000,   70.35,    7.65,
  176.5000,   68.35,    7.65,
  177.5000,  123.90,  -99.00,
  177.5000,  123.80,   28.40,
  177.5000,  120.35,   28.03,
  177.5000,  118.35,   26.84,
  177.5000,  116.35,   23.81,
  177.5000,  114.35,   19.92,
  177.5000,  112.35,   16.38,
  177.5000,  110.35,   13.49,
  177.5000,  108.35,   11.57,
  177.5000,  106.35,   10.49,
  177.5000,  104.35,    9.83,
  177.5000,  102.35,    9.33,
  177.5000,  100.35,    8.89,
  177.5000,   98.35,    8.51,
  177.5000,   96.35,    8.20,
  177.5000,   94.35,    7.97,
  177.5000,   92.35,    7.83,
  177.5000,   90.35,    7.76,
  177.5000,   88.35,    7.71,
  177.5000,   86.35,    7.69,
  177.5000,   84.35,    7.67,
  177.5000,   82.35,    7.66,
  177.5000,   80.35,    7.66,
  177.5000,   78.35,    7.66,
  177.5000,   76.35,    7.66,
  177.5000,   74.35,    7.66,
  177.5000,   72.35,    7.66,
  177.5000,   70.35,    7.66,
  177.5000,   68.35,    7.66,
  178.5000,  123.89,  -99.00,
  178.5000,  123.79,   28.73,
  178.5000,  120.35,   27.87,
  178.5000,  118.35,   25.90,
  178.5000,  116.35,   23.57,
  178.5000,  114.35,   20.08,
  178.5000,  112.35,   16.25,
  178.5000,  110.35,   13.35,
  178.5000,  108.35,   11.63,
  178.5000,  106.35,   10.64,
  178.5000,  104.35,   10.01,
  178.5000,  102.35,    9.51,
  178.5000,  100.35,    9.06,
  178.5000,   98.35,    8.66,
  178.5000,   96.35,    8.32,
  178.5000,   94.35,    8.06,
  178.5000,   92.35,    7.89,
  178.5000,   90.35,    7.79,
  178.5000,   88.35,    7.73,
  178.5000,   86.35,    7.70,
  178.5000,   84.35,    7.67,
  178.5000,   82.35,    7.66,
  178.5000,   80.35,    7.66,
  178.5000,   78.35,    7.66,
  178.5000,   76.35,    7.66,
  178.5000,   74.35,    7.66,
  178.5000,   72.35,    7.66,
  178.5000,   70.35,    7.66,
  178.5000,   68.35,    7.66,
  179.5000,  123.89,  -99.00,
  179.5000,  123.79,   28.78,
  179.5000,  120.35,   28.22,
  179.5000,  118.35,   26.29,
  179.5000,  116.35,   24.38,
  179.5000,  114.35,   20.81,
  179.5000,  112.35,   16.58,
  179.5000,  110.35,   13.46,
  179.5000,  108.35,   11.73,
  179.5000,  106.35,   10.72,
  179.5000,  104.35,   10.05,
  179.5000,  102.35,    9.51,
  179.5000,  100.35,    9.03,
  179.5000,   98.35,    8.60,
  179.5000,   96.35,    8.24,
  179.5000,   94.35,    8.00,
  179.5000,   92.35,    7.85,
  179.5000,   90.35,    7.77,
  179.5000,   88.35,    7.72,
  179.5000,   86.35,    7.70,
  179.5000,   84.35,    7.67,
  179.5000,   82.35,    7.67,
  179.5000,   80.35,    7.67,
  179.5000,   78.35,    7.67,
  179.5000,   76.35,    7.67,
  179.5000,   74.35,    7.67,
  179.5000,   72.35,    7.67,
  179.5000,   70.35,    7.67,
  179.5000,   68.35,    7.67,
  180.5000,  123.90,  -99.00,
  180.5000,  123.80,   29.42,
  180.5000,  120.35,   29.14,
  180.5000,  118.35,   28.18,
  180.5000,  116.35,   25.68,
  180.5000,  114.35,   21.39,
  180.5000,  112.35,   16.65,
  180.5000,  110.35,   13.39,
  180.5000,  108.35,   11.72,
  180.5000,  106.35,   10.77,
  180.5000,  104.35,   10.10,
  180.5000,  102.35,    9.56,
  180.5000,  100.35,    9.10,
  180.5000,   98.35,    8.69,
  180.5000,   96.35,    8.35,
  180.5000,   94.35,    8.09,
  180.5000,   92.35,    7.91,
  180.5000,   90.35,    7.80,
  180.5000,   88.35,    7.74,
  180.5000,   86.35,    7.71,
  180.5000,   84.35,    7.68,
  180.5000,   82.35,    7.67,
  180.5000,   80.35,    7.67,
  180.5000,   78.35,    7.67,
  180.5000,   76.35,    7.67,
  180.5000,   74.35,    7.67,
  180.5000,   72.35,    7.67,
  180.5000,   70.35,    7.67,
  180.5000,   68.35,    7.67,
  181.5000,  123.90,  -99.00,
  181.5000,  123.80,   29.72,
  181.5000,  120.35,   29.53,
  181.5000,  118.35,   29.53,
  181.5000,  116.35,   26.98,
  181.5000,  114.35,   19.89,
  181.5000,  112.35,   15.67,
  181.5000,  110.35,   13.37,
  181.5000,  108.35,   11.91,
  181.5000,  106.35,   10.85,
  181.5000,  104.35,   10.06,
  181.5000,  102.35,    9.42,
  181.5000,  100.35,    8.88,
  181.5000,   98.35,    8.44,
  181.5000,   96.35,    8.12,
  181.5000,   94.35,    7.92,
  181.5000,   92.35,    7.81,
  181.5000,   90.35,    7.75,
  181.5000,   88.35,    7.72,
  181.5000,   86.35,    7.69,
  181.5000,   84.35,    7.68,
  181.5000,   82.35,    7.68,
  181.5000,   80.35,    7.68,
  181.5000,   78.35,    7.68,
  181.5000,   76.35,    7.68,
  181.5000,   74.35,    7.68,
  181.5000,   72.35,    7.68,
  181.5000,   70.35,    7.68,
  181.5000,   68.35,    7.68,
  182.5000,  123.90,  -99.00,
  182.5000,  123.80,   30.27,
  182.5000,  120.35,   29.97,
  182.5000,  118.35,   29.74,
  182.5000,  116.35,   26.30,
  182.5000,  114.35,   19.26,
  182.5000,  112.35,   16.50,
  182.5000,  110.35,   13.98,
  182.5000,  108.35,   12.13,
  182.5000,  106.35,   10.91,
  182.5000,  104.35,   10.13,
  182.5000,  102.35,    9.58,
  182.5000,  100.35,    9.12,
  182.5000,   98.35,    8.72,
  182.5000,   96.35,    8.39,
  182.5000,   94.35,    8.13,
  182.5000,   92.35,    7.95,
  182.5000,   90.35,    7.83,
  182.5000,   88.35,    7.76,
  182.5000,   86.35,    7.72,
  182.5000,   84.35,    7.70,
  182.5000,   82.35,    7.68,
  182.5000,   80.35,    7.68,
  182.5000,   78.35,    7.68,
  182.5000,   76.35,    7.68,
  182.5000,   74.35,    7.68,
  182.5000,   72.35,    7.68,
  182.5000,   70.35,    7.68,
  182.5000,   68.35,    7.68,
  183.5000,  123.90,  -99.00,
  183.5000,  123.80,   30.91,
  183.5000,  120.35,   30.58,
  183.5000,  118.35,   30.50,
  183.5000,  116.35,   27.80,
  183.5000,  114.35,   20.58,
  183.5000,  112.35,   17.24,
  183.5000,  110.35,   13.91,
  183.5000,  108.35,   11.71,
  183.5000,  106.35,   10.57,
  183.5000,  104.35,    9.92,
  183.5000,  102.35,    9.45,
  183.5000,  100.35,    9.03,
  183.5000,   98.35,    8.66,
  183.5000,   96.35,    8.34,
  183.5000,   94.35,    8.09,
  183.5000,   92.35,    7.92,
  183.5000,   90.35,    7.82,
  183.5000,   88.35,    7.76,
