JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),
   160.403,   600.000,   123.798,    10.844,     0.011,    12.589,   284.195,     0.450,    51.448,  2866.000,     1.000,    18.022,   -33.965,   268.108,   422.461,   449.580,   251.887,    23.068,     0.000,
   160.500,   600.000,   123.797,    10.706,     0.009,    12.276,   359.639,     0.450,    51.447,  2866.000,     1.000,    17.799,    89.374,   339.282,   418.508,   449.508,   198.600,    20.308,     0.000,
   160.604,   600.000,   123.797,    10.729,     0.001,    12.863,   313.510,     0.450,    51.447,  2866.000,     1.000,    17.677,    81.224,   295.764,   422.178,   449.707,   171.931,    15.080,     0.000,
   160.701,   600.000,   123.797,    10.959,    -0.004,    12.569,   252.559,     0.450,    51.447,  2866.000,     1.000,    17.887,   -36.254,   238.264,   392.020,   449.671,   191.222,    25.644,     0.000,
   160.806,   600.000,   123.798,    11.158,    -0.001,    13.149,     9.101,     0.450,    51.448,  2866.000,     1.000,    18.092,  -315.964,     8.586,   359.812,   449.216,   197.443,    37.703,     0.000,
   160.903,   600.000,   123.798,    11.169,     0.004,    12.519,     0.000,     0.450,    51.448,  2866.000,     1.000,    18.064,  -319.239,     0.000,   341.198,   448.671,   172.895,    38.872,     0.000,
   161.000,   600.000,   123.798,    11.140,     0.006,    12.383,     0.000,     0.450,    51.448,  2866.000,     1.000,    17.989,  -331.648,     0.000,   325.492,   448.051,   166.570,    42.520,     0.000,
   161.104,   600.000,   123.798,    11.057,     0.002,    12.526,     0.000,     0.450,    51.448,  2866.000,     1.000,    17.811,  -371.978,     0.000,   318.564,   447.165,   190.840,    52.535,     0.000,
   161.201,   600.000,   123.797,    11.098,    -0.001,    12.493,     0.000,     0.450,    51.447,  2866.000,     1.000,    17.750,  -370.893,     0.000,   317.659,   446.269,   188.657,    53.626,     0.000,
   161.306,   600.000,   123.797,    11.168,    -0.006,    12.464,   241.079,     0.450,    51.447,  2866.000,     1.000,    17.762,  -106.825,   227.433,   339.521,   445.677,   184.189,    43.914,     0.000,
   161.403,   600.000,   123.797,    11.167,    -0.004,    12.818,   400.162,     0.450,    51.447,  2866.000,     1.000,    17.794,    94.122,   377.512,   382.287,   445.696,   191.771,    28.209,     0.000,
   161.500,   600.000,   123.797,    11.085,    -0.003,    12.780,   594.280,     0.450,    51.447,  2866.000,     1.000,    17.768,   280.336,   560.642,   391.675,   446.176,   208.278,    17.527,     0.000,
   161.604,   600.000,   123.797,    11.048,    -0.001,    12.490,   757.301,     0.450,    51.447,  2866.000,     1.000,    17.769,   427.601,   714.435,   384.747,   447.244,   219.038,     5.298,     0.000,
   161.701,   600.000,   123.798,    11.116,    -0.003,    13.045,   452.277,     0.450,    51.448,  2866.000,     1.000,    17.815,   132.639,   426.676,   371.793,   447.985,   212.084,     5.761,     0.000,
   161.806,   600.000,   123.798,    11.261,    -0.003,    12.552,    12.869,     0.450,    51.448,  2866.000,     1.000,    17.910,  -281.091,    12.141,   345.807,   447.441,   171.382,    20.216,     0.000,
   161.903,   600.000,   123.798,    11.408,     0.000,    12.907,     0.000,     0.450,    51.448,  2866.000,     1.000,    18.065,  -317.576,     0.000,   313.307,   446.695,   145.246,    38.942,     0.000,
   162.000,   600.000,   123.798,    11.273,     0.001,    12.555,     0.000,     0.450,    51.448,  2866.000,     1.000,    17.972,  -339.792,     0.000,   302.418,   446.078,   146.280,    49.852,     0.000,
   162.104,   600.000,   123.798,    11.119,     0.006,    12.380,     0.000,     0.450,    51.448,  2866.000,     1.000,    17.866,  -369.231,     0.000,   294.680,   445.373,   160.071,    58.466,     0.000,
   162.201,   600.000,   123.798,    11.000,    -0.001,    12.568,     0.000,     0.450,    51.448,  2866.000,     1.000,    17.723,  -378.805,     0.000,   291.561,   444.566,   166.975,    58.824,     0.000,
   162.306,   600.000,   123.798,    10.986,    -0.003,    12.848,   334.508,     0.450,    51.448,  2866.000,     1.000,    17.659,   -20.277,   315.573,   317.130,   443.924,   168.954,    40.102,     0.000,
   162.403,   600.000,   123.798,    11.035,    -0.007,    12.664,   811.935,     0.450,    51.448,  2866.000,     1.000,    17.789,   508.010,   765.976,   366.564,   444.543,   174.888,     5.099,     0.000,
   162.500,   600.000,   123.798,    11.040,    -0.007,    12.609,  1028.045,     0.450,    51.448,  2866.000,     1.000,    17.983,   729.893,   969.854,   389.466,   446.222,   193.209,   -10.005,     0.000,
   162.604,   600.000,   123.798,    10.986,    -0.000,    12.341,   840.957,     0.450,    51.448,  2866.000,     1.000,    18.131,   555.944,   793.355,   408.140,   448.094,   217.108,   -19.650,     0.000,
   162.701,   600.000,   123.797,    10.798,     0.007,    12.240,   446.731,     0.450,    51.447,  2866.000,     1.000,    18.018,   219.196,   421.445,   405.606,   448.918,   174.241,   -15.305,     0.000,
   162.806,   600.000,   123.797,    10.606,     0.010,    12.332,    13.521,     0.450,    51.447,  2866.000,     1.000,    17.713,  -206.709,    12.756,   376.602,   448.638,   146.181,     1.249,     0.000,
   162.903,   600.000,   123.797,    10.588,     0.005,    12.543,     0.000,     0.450,    51.447,  2866.000,     1.000,    17.506,  -264.542,     0.000,   339.353,   447.678,   131.273,    24.944,     0.000,
   163.000,   600.000,   123.797,    10.777,     0.000,    12.998,     0.000,     0.450,    51.447,  2866.000,     1.000,    17.597,  -272.947,     0.000,   327.712,   446.887,   121.323,    32.448,     0.000,
   163.104,   600.000,   123.798,    11.071,    -0.001,    12.798,     0.000,     0.450,    51.448,  2866.000,     1.000,    17.875,  -279.437,     0.000,   318.146,   446.217,   115.923,    35.442,     0.000,
   163.201,   600.000,   123.798,    11.242,     0.007,    12.622,     0.000,     0.450,    51.448,  2866.000,     1.000,    18.032,  -287.806,     0.000,   321.645,   445.570,   124.658,    39.223,     0.000,
   163.306,   600.000,   123.798,    11.190,     0.013,    12.258,   265.981,     0.450,    51.448,  2866.000,     1.000,    17.943,   -23.015,   250.925,   347.771,   445.139,   143.243,    33.330,     0.000,
   163.403,   600.000,   123.797,    10.975,     0.012,    12.035,   696.913,     0.450,    51.447,  2866.000,     1.000,    17.695,   429.800,   657.465,   373.191,   445.668,   144.249,    10.939,     0.000,
   163.500,   600.000,   123.796,    10.838,     0.005,    12.059,   963.561,     0.450,    51.446,  2866.000,     1.000,    17.495,   720.037,   909.020,   395.394,   447.268,   146.270,    -9.161,     0.000,
   163.604,   600.000,   123.795,    10.893,    -0.006,    12.504,   869.376,     0.450,    51.445,  2866.000,     1.000,    17.479,   643.063,   820.166,   408.028,   449.048,   153.572,   -17.489,     0.000,
   163.701,   600.000,   123.796,    11.033,    -0.013,    13.157,   452.358,     0.450,    51.446,  2866.000,     1.000,    17.607,   226.106,   426.753,   403.731,   449.934,   168.756,   -14.312,     0.000,
   163.806,   600.000,   123.796,    11.221,    -0.012,    12.870,    13.976,     0.450,    51.446,  2866.000,     1.000,    17.837,  -237.407,    13.185,   375.261,   449.365,   172.438,     4.050,     0.000,
   163.903,   600.000,   123.797,    11.423,    -0.004,    12.832,     0.000,     0.450,    51.447,  2866.000,     1.000,    18.033,  -306.208,     0.000,   337.227,   448.210,   165.611,    29.614,     0.000,
   164.000,   600.000,   123.797,    11.441,     0.002,    12.568,     0.000,     0.450,    51.447,  2866.000,     1.000,    17.992,  -356.041,     0.000,   314.027,   447.129,   176.494,    46.445,     0.000,
   164.104,   600.000,   123.797,    11.276,     0.006,    12.374,     0.000,     0.450,    51.447,  2866.000,     1.000,    17.795,  -339.254,     0.000,   304.024,   446.075,   152.080,    45.122,     0.000,
   164.201,   600.000,   123.796,    11.165,     0.001,    12.353,     0.000,     0.450,    51.446,  2866.000,     1.000,    17.653,  -361.310,     0.000,   300.349,   445.158,   166.038,    50.463,     0.000,
   164.306,   600.000,   123.796,    11.163,    -0.004,    12.419,   305.931,     0.450,    51.446,  2866.000,     1.000,    17.624,   -75.311,   288.614,   320.913,   444.365,   195.348,    45.125,     0.000,
   164.403,   600.000,   123.796,    11.149,    -0.004,    12.791,   734.154,     0.450,    51.446,  2866.000,     1.000,    17.670,   382.642,   692.598,   360.032,   444.708,   207.351,    17.929,     0.000,
   164.500,   600.000,   123.796,    11.051,    -0.005,    12.742,   629.797,     0.450,    51.446,  2866.000,     1.000,    17.660,   373.069,   594.149,   414.425,   445.773,   190.756,    -1.025,     0.000,
   164.604,   600.000,   123.796,    10.979,    -0.004,    12.520,   448.745,     0.450,    51.446,  2866.000,     1.000,    17.661,   242.598,   423.345,   439.071,   446.494,   181.537,    -8.214,     0.000,
   164.701,   600.000,   123.796,    10.938,    -0.006,    12.681,   277.313,     0.450,    51.446,  2866.000,     1.000,    17.669,    71.343,   261.616,   429.673,   446.696,   181.243,    -7.993,     0.000,
   164.806,   600.000,   123.796,    10.916,    -0.004,    12.966,    11.991,     0.450,    51.446,  2866.000,     1.000,    17.661,  -224.069,    11.312,   382.380,   446.181,   164.751,     6.829,     0.000,
   164.903,   600.000,   123.796,    10.943,    -0.002,    12.774,     0.000,     0.450,    51.446,  2866.000,     1.000,    17.699,  -288.555,     0.000,   331.071,   445.200,   145.758,    28.668,     0.000,
   165.000,   600.000,   123.797,    10.987,    -0.000,    12.831,     0.000,     0.450,    51.447,  2866.000,     1.000,    17.783,  -315.115,     0.000,   310.458,   444.468,   141.536,    39.569,     0.000,
   165.104,   600.000,   123.797,    10.966,     0.004,    12.712,     0.000,     0.450,    51.447,  2866.000,     1.000,    17.816,  -328.789,     0.000,   298.355,   443.635,   136.332,    47.177,     0.000,
   165.201,   600.000,   123.797,    10.885,     0.008,    12.547,     0.000,     0.450,    51.447,  2866.000,     1.000,    17.775,  -331.755,     0.000,   292.892,   442.829,   131.675,    50.144,     0.000,
   165.306,   600.000,   123.797,    10.757,     0.008,    12.800,   334.039,     0.450,    51.447,  2866.000,     1.000,    17.669,    31.059,   315.131,   319.930,   442.220,   129.918,    31.865,     0.000,
   165.403,   600.000,   123.797,    10.694,     0.005,    12.815,   811.480,     0.450,    51.447,  2866.000,     1.000,    17.651,   554.739,   765.547,   376.112,   443.001,   147.163,    -3.243,     0.000,
   165.500,   600.000,   123.797,    10.720,     0.001,    12.910,  1028.578,     0.450,    51.447,  2866.000,     1.000,    17.764,   788.998,   970.357,   406.321,   444.887,   166.604,   -23.811,     0.000,
   165.604,   600.000,   123.797,    10.787,     0.001,    12.803,   899.695,     0.450,    51.447,  2866.000,     1.000,    17.941,   690.445,   848.769,   415.496,   446.958,   153.326,   -26.465,     0.000,
   165.701,   600.000,   123.797,    10.882,     0.005,    12.501,   466.920,     0.450,    51.447,  2866.000,     1.000,    18.120,   254.317,   440.491,   410.258,   448.047,   173.222,   -24.837,     0.000,
   165.806,   600.000,   123.797,    10.883,     0.012,    12.419,    15.463,     0.450,    51.447,  2866.000,     1.000,    18.111,  -204.904,    14.588,   387.449,   447.632,   167.473,    -8.165,     0.000,
   165.903,   600.000,   123.796,    10.782,     0.017,    11.953,     0.000,     0.450,    51.446,  2866.000,     1.000,    17.906,  -224.623,     0.000,   358.421,   446.694,   124.617,    11.734,     0.000,
   166.000,   600.000,   123.796,    10.700,     0.015,    12.333,     0.000,     0.450,    51.446,  2866.000,     1.000,    17.660,  -229.987,     0.000,   342.973,   445.999,   107.742,    19.220,     0.000,
   166.104,   600.000,   123.796,    10.743,     0.008,    12.642,     0.000,     0.450,    51.446,  2866.000,     1.000,    17.552,  -236.747,     0.000,   339.199,   445.372,   109.468,    21.106,     0.000,
   166.201,   600.000,   123.796,    10.916,     0.003,    12.941,     0.000,     0.450,    51.446,  2866.000,     1.000,    17.668,  -248.559,     0.000,   329.728,   444.822,   106.753,    26.711,     0.000,
   166.306,   600.000,   123.797,    11.112,     0.004,    13.547,   333.748,     0.450,    51.447,  2866.000,     1.000,    17.842,    80.688,   314.857,   345.145,   444.452,   116.164,    18.698,     0.000,
   166.403,   600.000,   123.798,    11.274,     0.005,    12.947,   811.232,     0.450,    51.448,  2866.000,     1.000,    18.048,   525.336,   765.313,   387.663,   445.236,   196.489,   -14.085,     0.000,
   166.500,   600.000,   123.799,    11.433,     0.005,    12.916,  1028.698,     0.450,    51.449,  2866.000,     1.000,    18.312,   727.689,   970.470,   411.653,   446.776,   249.184,   -41.526,     0.000,
   166.604,   600.000,   123.799,    11.481,     0.007,    12.420,   900.390,     0.450,    51.449,  2866.000,     1.000,    18.494,   625.923,   849.425,   420.423,   448.676,   239.914,   -44.665,     0.000,
   166.701,   600.000,   123.798,    11.312,     0.007,    12.038,   468.092,     0.450,    51.448,  2866.000,     1.000,    18.462,   246.434,   441.596,   414.680,   449.729,   189.619,   -29.506,     0.000,
   166.806,   600.000,   123.797,    10.997,     0.001,    12.011,    16.046,     0.450,    51.447,  2866.000,     1.000,    18.198,  -187.797,    15.138,   393.136,   449.503,   156.664,   -10.096,     0.000,
   166.903,   600.000,   123.797,    10.816,    -0.006,    12.437,     0.000,     0.450,    51.447,  2866.000,     1.000,    17.955,  -241.119,     0.000,   366.441,   448.616,   149.888,     9.058,     0.000,
   167.000,   600.000,   123.797,    10.761,    -0.013,    12.763,     0.000,     0.450,    51.447,  2866.000,     1.000,    17.828,  -262.656,     0.000,   350.705,   447.918,   145.607,    19.836,     0.000,
   167.104,   600.000,   123.797,    10.828,    -0.014,    13.032,     0.000,     0.450,    51.447,  2866.000,     1.000,    17.910,  -271.586,     0.000,   340.889,   447.273,   139.247,    25.955,     0.000,
   167.201,   600.000,   123.797,    10.951,    -0.009,    12.831,     0.000,     0.450,    51.447,  2866.000,     1.000,    18.084,  -260.095,     0.000,   336.144,   446.986,   121.657,    27.597,     0.000,
   167.306,   600.000,   123.798,    11.046,     0.002,    12.879,   333.392,     0.450,    51.448,  2866.000,     1.000,    18.181,    89.786,   314.521,   353.870,   446.790,   115.647,    16.167,     0.000,
   167.403,   600.000,   123.798,    11.055,     0.007,    12.665,   809.619,     0.450,    51.448,  2866.000,     1.000,    18.156,   577.232,   763.792,   391.701,   447.703,   143.792,   -13.234,     0.000,
   167.500,   600.000,   123.798,    11.068,     0.008,    12.405,   975.107,     0.450,    51.448,  2866.000,     1.000,    18.163,   725.156,   919.912,   421.397,   449.274,   208.835,   -41.957,     0.000,
   167.604,   600.000,   123.798,    11.158,     0.001,    12.665,   898.451,     0.450,    51.448,  2866.000,     1.000,    18.257,   681.200,   847.595,   428.786,   450.694,   191.935,   -47.448,     0.000,
   167.701,   600.000,   123.798,    11.244,    -0.003,    12.438,   465.448,     0.450,    51.448,  2866.000,     1.000,    18.364,   268.388,   439.102,   422.317,   451.849,   176.156,   -34.975,     0.000,
   167.806,   600.000,   123.798,    11.241,    -0.008,    12.624,    15.768,     0.450,    51.448,  2866.000,     1.000,    18.393,  -122.988,    14.876,   403.060,   451.683,    99.727,   -10.487,     0.000,
