 JDAY,ELEVATION(m),TEMPERATURE(C)
  326.5000,   98.35,    8.90,
  326.5000,   96.35,    8.76,
  326.5000,   94.35,    8.71,
  326.5000,   92.35,    8.68,
  326.5000,   90.35,    8.64,
  326.5000,   88.35,    8.58,
  326.5000,   86.35,    8.50,
  326.5000,   84.35,    8.43,
  326.5000,   82.35,    8.38,
  326.5000,   80.35,    8.33,
  326.5000,   78.35,    8.30,
  326.5000,   76.35,    8.29,
  326.5000,   74.35,    8.29,
  326.5000,   72.35,    8.29,
  326.5000,   70.35,    8.29,
  326.5000,   68.35,    8.29,
  327.5000,  123.89,  -99.00,
  327.5000,  123.79,   13.66,
  327.5000,  120.35,   13.66,
  327.5000,  118.35,   13.66,
  327.5000,  116.35,   13.66,
  327.5000,  114.35,   13.66,
  327.5000,  112.35,   13.66,
  327.5000,  110.35,   13.65,
  327.5000,  108.35,   13.58,
  327.5000,  106.35,   13.17,
  327.5000,  104.35,   11.88,
  327.5000,  102.35,   10.18,
  327.5000,  100.35,    9.17,
  327.5000,   98.35,    8.81,
  327.5000,   96.35,    8.72,
  327.5000,   94.35,    8.66,
  327.5000,   92.35,    8.58,
  327.5000,   90.35,    8.47,
  327.5000,   88.35,    8.39,
  327.5000,   86.35,    8.35,
  327.5000,   84.35,    8.32,
  327.5000,   82.35,    8.30,
  327.5000,   80.35,    8.29,
  327.5000,   78.35,    8.29,
  327.5000,   76.35,    8.29,
  327.5000,   74.35,    8.29,
  327.5000,   72.35,    8.29,
  327.5000,   70.35,    8.29,
  327.5000,   68.35,    8.29,
  328.5000,  123.89,  -99.00,
  328.5000,  123.79,   13.41,
  328.5000,  120.35,   13.40,
  328.5000,  118.35,   13.40,
  328.5000,  116.35,   13.40,
  328.5000,  114.35,   13.39,
  328.5000,  112.35,   13.22,
  328.5000,  110.35,   12.89,
  328.5000,  108.35,   12.49,
  328.5000,  106.35,   11.85,
  328.5000,  104.35,   10.79,
  328.5000,  102.35,    9.66,
  328.5000,  100.35,    9.06,
  328.5000,   98.35,    8.83,
  328.5000,   96.35,    8.75,
  328.5000,   94.35,    8.70,
  328.5000,   92.35,    8.65,
  328.5000,   90.35,    8.56,
  328.5000,   88.35,    8.47,
  328.5000,   86.35,    8.39,
  328.5000,   84.35,    8.34,
  328.5000,   82.35,    8.31,
  328.5000,   80.35,    8.30,
  328.5000,   78.35,    8.30,
  328.5000,   76.35,    8.30,
  328.5000,   74.35,    8.30,
  328.5000,   72.35,    8.30,
  328.5000,   70.35,    8.30,
  328.5000,   68.35,    8.30,
  329.5000,  123.89,  -99.00,
  329.5000,  123.79,   13.32,
  329.5000,  120.35,   13.32,
  329.5000,  118.35,   13.31,
  329.5000,  116.35,   13.31,
  329.5000,  114.35,   13.30,
  329.5000,  112.35,   13.30,
  329.5000,  110.35,   13.30,
  329.5000,  108.35,   13.28,
  329.5000,  106.35,   13.00,
  329.5000,  104.35,   12.10,
  329.5000,  102.35,   10.97,
  329.5000,  100.35,    9.94,
  329.5000,   98.35,    9.19,
  329.5000,   96.35,    8.82,
  329.5000,   94.35,    8.71,
  329.5000,   92.35,    8.66,
  329.5000,   90.35,    8.57,
  329.5000,   88.35,    8.48,
  329.5000,   86.35,    8.40,
  329.5000,   84.35,    8.35,
  329.5000,   82.35,    8.32,
  329.5000,   80.35,    8.30,
  329.5000,   78.35,    8.30,
  329.5000,   76.35,    8.30,
  329.5000,   74.35,    8.30,
  329.5000,   72.35,    8.30,
  329.5000,   70.35,    8.30,
  329.5000,   68.35,    8.30,
  330.5000,  123.89,  -99.00,
  330.5000,  123.79,   13.05,
  330.5000,  120.35,   13.04,
  330.5000,  118.35,   13.03,
  330.5000,  116.35,   13.02,
  330.5000,  114.35,   13.02,
  330.5000,  112.35,   13.02,
  330.5000,  110.35,   13.01,
  330.5000,  108.35,   12.93,
  330.5000,  106.35,   11.81,
  330.5000,  104.35,   10.45,
  330.5000,  102.35,    9.37,
  330.5000,  100.35,    8.80,
  330.5000,   98.35,    8.66,
  330.5000,   96.35,    8.64,
  330.5000,   94.35,    8.59,
  330.5000,   92.35,    8.51,
  330.5000,   90.35,    8.43,
  330.5000,   88.35,    8.38,
  330.5000,   86.35,    8.34,
  330.5000,   84.35,    8.32,
  330.5000,   82.35,    8.31,
  330.5000,   80.35,    8.31,
  330.5000,   78.35,    8.31,
  330.5000,   76.35,    8.31,
  330.5000,   74.35,    8.31,
  330.5000,   72.35,    8.31,
  330.5000,   70.35,    8.31,
  330.5000,   68.35,    8.31,
  331.5000,  123.89,  -99.00,
  331.5000,  123.79,   12.69,
  331.5000,  120.35,   12.69,
  331.5000,  118.35,   12.69,
  331.5000,  116.35,   12.69,
  331.5000,  114.35,   12.69,
  331.5000,  112.35,   12.69,
  331.5000,  110.35,   12.67,
  331.5000,  108.35,   12.39,
  331.5000,  106.35,   11.95,
  331.5000,  104.35,   11.46,
  331.5000,  102.35,   10.35,
  331.5000,  100.35,    9.26,
  331.5000,   98.35,    8.78,
  331.5000,   96.35,    8.69,
  331.5000,   94.35,    8.66,
  331.5000,   92.35,    8.63,
  331.5000,   90.35,    8.58,
  331.5000,   88.35,    8.52,
  331.5000,   86.35,    8.46,
  331.5000,   84.35,    8.41,
  331.5000,   82.35,    8.36,
  331.5000,   80.35,    8.33,
  331.5000,   78.35,    8.31,
  331.5000,   76.35,    8.31,
  331.5000,   74.35,    8.31,
  331.5000,   72.35,    8.31,
  331.5000,   70.35,    8.31,
  331.5000,   68.35,    8.31,
  332.5000,  123.89,  -99.00,
  332.5000,  123.79,   12.43,
  332.5000,  120.35,   12.43,
  332.5000,  118.35,   12.43,
  332.5000,  116.35,   12.43,
  332.5000,  114.35,   12.43,
  332.5000,  112.35,   12.43,
  332.5000,  110.35,   12.43,
  332.5000,  108.35,   12.43,
  332.5000,  106.35,   12.43,
  332.5000,  104.35,   12.43,
  332.5000,  102.35,   12.43,
  332.5000,  100.35,   11.51,
  332.5000,   98.35,   10.08,
  332.5000,   96.35,    9.25,
  332.5000,   94.35,    8.87,
  332.5000,   92.35,    8.72,
  332.5000,   90.35,    8.67,
  332.5000,   88.35,    8.62,
  332.5000,   86.35,    8.55,
  332.5000,   84.35,    8.48,
  332.5000,   82.35,    8.41,
  332.5000,   80.35,    8.36,
  332.5000,   78.35,    8.33,
  332.5000,   76.35,    8.32,
  332.5000,   74.35,    8.32,
  332.5000,   72.35,    8.32,
  332.5000,   70.35,    8.32,
  332.5000,   68.35,    8.32,
  333.5000,  123.89,  -99.00,
  333.5000,  123.79,   12.26,
  333.5000,  120.35,   12.23,
  333.5000,  118.35,   12.22,
  333.5000,  116.35,   12.21,
  333.5000,  114.35,   12.21,
  333.5000,  112.35,   12.21,
  333.5000,  110.35,   12.21,
  333.5000,  108.35,   12.21,
  333.5000,  106.35,   12.15,
  333.5000,  104.35,   11.26,
  333.5000,  102.35,    9.85,
  333.5000,  100.35,    8.94,
  333.5000,   98.35,    8.74,
  333.5000,   96.35,    8.70,
  333.5000,   94.35,    8.60,
  333.5000,   92.35,    8.56,
  333.5000,   90.35,    8.48,
  333.5000,   88.35,    8.42,
  333.5000,   86.35,    8.37,
  333.5000,   84.35,    8.34,
  333.5000,   82.35,    8.33,
  333.5000,   80.35,    8.32,
  333.5000,   78.35,    8.32,
  333.5000,   76.35,    8.32,
  333.5000,   74.35,    8.32,
  333.5000,   72.35,    8.32,
  333.5000,   70.35,    8.32,
  333.5000,   68.35,    8.32,
  334.5000,  123.89,  -99.00,
  334.5000,  123.79,   12.19,
  334.5000,  120.35,   12.13,
  334.5000,  118.35,   12.10,
  334.5000,  116.35,   12.09,
  334.5000,  114.35,   12.08,
  334.5000,  112.35,   12.08,
  334.5000,  110.35,   12.08,
  334.5000,  108.35,   12.08,
  334.5000,  106.35,   12.07,
  334.5000,  104.35,   12.04,
  334.5000,  102.35,   11.56,
  334.5000,  100.35,   10.34,
  334.5000,   98.35,    9.28,
  334.5000,   96.35,    8.83,
  334.5000,   94.35,    8.67,
  334.5000,   92.35,    8.60,
  334.5000,   90.35,    8.54,
  334.5000,   88.35,    8.48,
  334.5000,   86.35,    8.43,
  334.5000,   84.35,    8.39,
  334.5000,   82.35,    8.36,
  334.5000,   80.35,    8.34,
  334.5000,   78.35,    8.33,
  334.5000,   76.35,    8.33,
  334.5000,   74.35,    8.33,
  334.5000,   72.35,    8.33,
  334.5000,   70.35,    8.33,
  334.5000,   68.35,    8.33,
  335.5000,  123.89,  -99.00,
  335.5000,  123.79,   12.10,
  335.5000,  120.35,   12.02,
  335.5000,  118.35,   11.99,
  335.5000,  116.35,   11.98,
  335.5000,  114.35,   11.98,
  335.5000,  112.35,   11.97,
  335.5000,  110.35,   11.93,
  335.5000,  108.35,   11.78,
  335.5000,  106.35,   11.46,
  335.5000,  104.35,   10.88,
  335.5000,  102.35,    9.95,
  335.5000,  100.35,    8.99,
  335.5000,   98.35,    8.59,
  335.5000,   96.35,    8.59,
  335.5000,   94.35,    8.58,
  335.5000,   92.35,    8.53,
  335.5000,   90.35,    8.48,
  335.5000,   88.35,    8.45,
  335.5000,   86.35,    8.41,
  335.5000,   84.35,    8.38,
  335.5000,   82.35,    8.36,
  335.5000,   80.35,    8.34,
  335.5000,   78.35,    8.33,
  335.5000,   76.35,    8.33,
  335.5000,   74.35,    8.33,
  335.5000,   72.35,    8.33,
  335.5000,   70.35,    8.33,
  335.5000,   68.35,    8.33,
  336.5000,  123.89,  -99.00,
  336.5000,  123.79,   12.07,
  336.5000,  120.35,   11.95,
  336.5000,  118.35,   11.87,
  336.5000,  116.35,   11.82,
  336.5000,  114.35,   11.78,
  336.5000,  112.35,   11.74,
  336.5000,  110.35,   11.70,
  336.5000,  108.35,   11.63,
  336.5000,  106.35,   11.52,
  336.5000,  104.35,   11.27,
  336.5000,  102.35,   10.37,
  336.5000,  100.35,    9.04,
  336.5000,   98.35,    8.58,
  336.5000,   96.35,    8.58,
  336.5000,   94.35,    8.58,
  336.5000,   92.35,    8.54,
  336.5000,   90.35,    8.50,
  336.5000,   88.35,    8.46,
  336.5000,   86.35,    8.42,
  336.5000,   84.35,    8.39,
  336.5000,   82.35,    8.37,
  336.5000,   80.35,    8.35,
  336.5000,   78.35,    8.34,
  336.5000,   76.35,    8.34,
  336.5000,   74.35,    8.34,
  336.5000,   72.35,    8.34,
  336.5000,   70.35,    8.34,
  336.5000,   68.35,    8.34,
  337.5000,  123.89,  -99.00,
  337.5000,  123.79,   11.90,
  337.5000,  120.35,   11.87,
  337.5000,  118.35,   11.84,
  337.5000,  116.35,   11.83,
  337.5000,  114.35,   11.82,
  337.5000,  112.35,   11.81,
  337.5000,  110.35,   11.78,
  337.5000,  108.35,   11.73,
  337.5000,  106.35,   11.62,
  337.5000,  104.35,   11.37,
  337.5000,  102.35,   11.01,
  337.5000,  100.35,   10.56,
  337.5000,   98.35,    9.99,
  337.5000,   96.35,    9.43,
  337.5000,   94.35,    8.99,
  337.5000,   92.35,    8.74,
  337.5000,   90.35,    8.63,
  337.5000,   88.35,    8.59,
  337.5000,   86.35,    8.57,
  337.5000,   84.35,    8.52,
  337.5000,   82.35,    8.47,
  337.5000,   80.35,    8.42,
  337.5000,   78.35,    8.38,
  337.5000,   76.35,    8.35,
  337.5000,   74.35,    8.35,
  337.5000,   72.35,    8.35,
  337.5000,   70.35,    8.35,
  337.5000,   68.35,    8.35,
  338.5000,  123.89,  -99.00,
  338.5000,  123.79,   11.78,
  338.5000,  120.35,   11.75,
  338.5000,  118.35,   11.74,
  338.5000,  116.35,   11.73,
  338.5000,  114.35,   11.73,
  338.5000,  112.35,   11.71,
  338.5000,  110.35,   11.62,
  338.5000,  108.35,   11.27,
  338.5000,  106.35,   10.62,
  338.5000,  104.35,    9.91,
  338.5000,  102.35,    9.39,
  338.5000,  100.35,    9.07,
  338.5000,   98.35,    8.83,
  338.5000,   96.35,    8.64,
  338.5000,   94.35,    8.58,
  338.5000,   92.35,    8.57,
  338.5000,   90.35,    8.54,
  338.5000,   88.35,    8.50,
  338.5000,   86.35,    8.45,
  338.5000,   84.35,    8.41,
  338.5000,   82.35,    8.38,
  338.5000,   80.35,    8.36,
  338.5000,   78.35,    8.35,
  338.5000,   76.35,    8.35,
  338.5000,   74.35,    8.35,
  338.5000,   72.35,    8.35,
  338.5000,   70.35,    8.35,
  338.5000,   68.35,    8.35,
  339.5000,  123.89,  -99.00,
  339.5000,  123.79,   11.45,
  339.5000,  120.35,   11.43,
  339.5000,  118.35,   11.42,
  339.5000,  116.35,   11.41,
  339.5000,  114.35,   11.40,
  339.5000,  112.35,   11.31,
  339.5000,  110.35,   11.13,
  339.5000,  108.35,   10.95,
  339.5000,  106.35,   10.69,
  339.5000,  104.35,   10.27,
  339.5000,  102.35,    9.71,
  339.5000,  100.35,    9.16,
  339.5000,   98.35,    8.76,
  339.5000,   96.35,    8.59,
  339.5000,   94.35,    8.57,
  339.5000,   92.35,    8.56,
  339.5000,   90.35,    8.55,
  339.5000,   88.35,    8.52,
  339.5000,   86.35,    8.48,
  339.5000,   84.35,    8.45,
  339.5000,   82.35,    8.41,
  339.5000,   80.35,    8.38,
  339.5000,   78.35,    8.36,
  339.5000,   76.35,    8.36,
  339.5000,   74.35,    8.36,
  339.5000,   72.35,    8.36,
  339.5000,   70.35,    8.36,
  339.5000,   68.35,    8.36,
  340.5000,  123.89,  -99.00,
  340.5000,  123.79,   11.34,
  340.5000,  120.35,   11.25,
  340.5000,  118.35,   11.18,
  340.5000,  116.35,   11.07,
  340.5000,  114.35,   10.98,
  340.5000,  112.35,   10.89,
  340.5000,  110.35,   10.79,
  340.5000,  108.35,   10.68,
  340.5000,  106.35,   10.55,
  340.5000,  104.35,   10.34,
  340.5000,  102.35,   10.06,
  340.5000,  100.35,    9.69,
  340.5000,   98.35,    9.27,
  340.5000,   96.35,    8.90,
  340.5000,   94.35,    8.68,
  340.5000,   92.35,    8.59,
  340.5000,   90.35,    8.56,
  340.5000,   88.35,    8.55,
  340.5000,   86.35,    8.52,
  340.5000,   84.35,    8.48,
  340.5000,   82.35,    8.44,
  340.5000,   80.35,    8.40,
  340.5000,   78.35,    8.38,
  340.5000,   76.35,    8.36,
  340.5000,   74.35,    8.36,
  340.5000,   72.35,    8.36,
  340.5000,   70.35,    8.36,
  340.5000,   68.35,    8.36,
  341.5000,  123.89,  -99.00,
  341.5000,  123.79,   11.44,
  341.5000,  120.35,   11.26,
  341.5000,  118.35,   11.11,
  341.5000,  116.35,   11.08,
  341.5000,  114.35,   11.04,
  341.5000,  112.35,   10.99,
  341.5000,  110.35,   10.93,
  341.5000,  108.35,   10.85,
  341.5000,  106.35,   10.73,
  341.5000,  104.35,   10.51,
  341.5000,  102.35,   10.18,
  341.5000,  100.35,    9.80,
  341.5000,   98.35,    9.39,
  341.5000,   96.35,    9.00,
  341.5000,   94.35,    8.72,
  341.5000,   92.35,    8.60,
  341.5000,   90.35,    8.56,
  341.5000,   88.35,    8.53,
  341.5000,   86.35,    8.48,
  341.5000,   84.35,    8.44,
  341.5000,   82.35,    8.41,
  341.5000,   80.35,    8.38,
  341.5000,   78.35,    8.37,
  341.5000,   76.35,    8.37,
  341.5000,   74.35,    8.37,
  341.5000,   72.35,    8.37,
  341.5000,   70.35,    8.37,
  341.5000,   68.35,    8.37,
  342.5000,  123.89,  -99.00,
  342.5000,  123.79,   11.37,
  342.5000,  120.35,   11.16,
  342.5000,  118.35,   11.02,
  342.5000,  116.35,   11.02,
  342.5000,  114.35,   10.98,
  342.5000,  112.35,   10.94,
  342.5000,  110.35,   10.88,
  342.5000,  108.35,   10.79,
  342.5000,  106.35,   10.64,
  342.5000,  104.35,   10.43,
  342.5000,  102.35,   10.12,
  342.5000,  100.35,    9.69,
  342.5000,   98.35,    9.21,
  342.5000,   96.35,    8.83,
  342.5000,   94.35,    8.63,
  342.5000,   92.35,    8.56,
  342.5000,   90.35,    8.53,
  342.5000,   88.35,    8.49,
  342.5000,   86.35,    8.45,
  342.5000,   84.35,    8.42,
  342.5000,   82.35,    8.39,
  342.5000,   80.35,    8.38,
  342.5000,   78.35,    8.37,
  342.5000,   76.35,    8.37,
  342.5000,   74.35,    8.37,
  342.5000,   72.35,    8.37,
  342.5000,   70.35,    8.37,
  342.5000,   68.35,    8.37,
  343.5000,  123.89,  -99.00,
  343.5000,  123.79,   11.23,
  343.5000,  120.35,   11.05,
  343.5000,  118.35,   10.95,
  343.5000,  116.35,   10.92,
  343.5000,  114.35,   10.86,
  343.5000,  112.35,   10.83,
  343.5000,  110.35,   10.73,
  343.5000,  108.35,   10.59,
  343.5000,  106.35,   10.37,
  343.5000,  104.35,   10.06,
  343.5000,  102.35,    9.64,
  343.5000,  100.35,    9.20,
  343.5000,   98.35,    8.84,
  343.5000,   96.35,    8.64,
  343.5000,   94.35,    8.56,
  343.5000,   92.35,    8.54,
  343.5000,   90.35,    8.51,
  343.5000,   88.35,    8.48,
  343.5000,   86.35,    8.44,
  343.5000,   84.35,    8.42,
  343.5000,   82.35,    8.40,
  343.5000,   80.35,    8.39,
  343.5000,   78.35,    8.38,
  343.5000,   76.35,    8.38,
  343.5000,   74.35,    8.38,
  343.5000,   72.35,    8.38,
  343.5000,   70.35,    8.38,
  343.5000,   68.35,    8.38,
  344.5000,  123.89,  -99.00,
  344.5000,  123.79,   11.10,
  344.5000,  120.35,   11.10,
  344.5000,  118.35,   11.10,
  344.5000,  116.35,   11.10,
  344.5000,  114.35,   11.10,
  344.5000,  112.35,   11.10,
  344.5000,  110.35,   11.09,
  344.5000,  108.35,   11.08,
  344.5000,  106.35,   11.08,
  344.5000,  104.35,   11.08,
  344.5000,  102.35,   11.04,
  344.5000,  100.35,   10.96,
  344.5000,   98.35,   10.87,
  344.5000,   96.35,   10.51,
  344.5000,   94.35,    9.76,
  344.5000,   92.35,    9.06,
  344.5000,   90.35,    8.70,
  344.5000,   88.35,    8.58,
  344.5000,   86.35,    8.53,
  344.5000,   84.35,    8.49,
  344.5000,   82.35,    8.45,
  344.5000,   80.35,    8.42,
  344.5000,   78.35,    8.40,
  344.5000,   76.35,    8.39,
  344.5000,   74.35,    8.39,
  344.5000,   72.35,    8.39,
  344.5000,   70.35,    8.39,
  344.5000,   68.35,    8.39,
  345.5000,  123.89,  -99.00,
  345.5000,  123.79,   11.08,
  345.5000,  120.35,   11.08,
  345.5000,  118.35,   11.08,
  345.5000,  116.35,   11.08,
  345.5000,  114.35,   11.08,
  345.5000,  112.35,   11.08,
  345.5000,  110.35,   11.08,
  345.5000,  108.35,   11.08,
  345.5000,  106.35,   11.08,
  345.5000,  104.35,   11.08,
  345.5000,  102.35,   11.08,
  345.5000,  100.35,   11.07,
  345.5000,   98.35,   10.88,
  345.5000,   96.35,    9.77,
  345.5000,   94.35,    8.46,
  345.5000,   92.35,    8.42,
  345.5000,   90.35,    8.42,
  345.5000,   88.35,    8.42,
  345.5000,   86.35,    8.42,
  345.5000,   84.35,    8.42,
  345.5000,   82.35,    8.41,
  345.5000,   80.35,    8.40,
  345.5000,   78.35,    8.39,
  345.5000,   76.35,    8.39,
  345.5000,   74.35,    8.39,
  345.5000,   72.35,    8.39,
  345.5000,   70.35,    8.39,
  345.5000,   68.35,    8.39,
  346.5000,  123.89,  -99.00,
  346.5000,  123.79,   10.98,
  346.5000,  120.35,   10.94,
  346.5000,  118.35,   10.92,
  346.5000,  116.35,   10.92,
  346.5000,  114.35,   10.91,
  346.5000,  112.35,   10.91,
  346.5000,  110.35,   10.91,
  346.5000,  108.35,   10.91,
  346.5000,  106.35,   10.91,
  346.5000,  104.35,   10.91,
  346.5000,  102.35,   10.91,
  346.5000,  100.35,   10.18,
  346.5000,   98.35,    8.57,
  346.5000,   96.35,    8.45,
  346.5000,   94.35,    8.44,
  346.5000,   92.35,    8.43,
  346.5000,   90.35,    8.43,
  346.5000,   88.35,    8.42,
  346.5000,   86.35,    8.42,
  346.5000,   84.35,    8.41,
  346.5000,   82.35,    8.40,
  346.5000,   80.35,    8.39,
  346.5000,   78.35,    8.39,
  346.5000,   76.35,    8.39,
  346.5000,   74.35,    8.39,
  346.5000,   72.35,    8.39,
  346.5000,   70.35,    8.39,
  346.5000,   68.35,    8.39,
  347.5000,  123.89,  -99.00,
  347.5000,  123.79,   10.96,
  347.5000,  120.35,   10.89,
  347.5000,  118.35,   10.86,
  347.5000,  116.35,   10.85,
  347.5000,  114.35,   10.85,
  347.5000,  112.35,   10.85,
  347.5000,  110.35,   10.85,
  347.5000,  108.35,   10.85,
  347.5000,  106.35,   10.85,
  347.5000,  104.35,   10.85,
  347.5000,  102.35,   10.85,
  347.5000,  100.35,   10.85,
  347.5000,   98.35,    9.81,
  347.5000,   96.35,    9.10,
  347.5000,   94.35,    8.80,
  347.5000,   92.35,    8.67,
  347.5000,   90.35,    8.60,
  347.5000,   88.35,    8.55,
  347.5000,   86.35,    8.52,
  347.5000,   84.35,    8.49,
  347.5000,   82.35,    8.47,
  347.5000,   80.35,    8.45,
  347.5000,   78.35,    8.44,
  347.5000,   76.35,    8.42,
  347.5000,   74.35,    8.41,
  347.5000,   72.35,    8.40,
  347.5000,   70.35,    8.40,
  347.5000,   68.35,    8.40,
  348.5000,  123.89,  -99.00,
  348.5000,  123.79,   10.91,
  348.5000,  120.35,   10.87,
  348.5000,  118.35,   10.86,
  348.5000,  116.35,   10.86,
  348.5000,  114.35,   10.86,
  348.5000,  112.35,   10.86,
  348.5000,  110.35,   10.86,
  348.5000,  108.35,   10.86,
  348.5000,  106.35,   10.85,
  348.5000,  104.35,   10.84,
  348.5000,  102.35,   10.77,
  348.5000,  100.35,   10.33,
  348.5000,   98.35,    9.40,
  348.5000,   96.35,    8.96,
  348.5000,   94.35,    8.82,
  348.5000,   92.35,    8.69,
  348.5000,   90.35,    8.61,
  348.5000,   88.35,    8.55,
  348.5000,   86.35,    8.51,
  348.5000,   84.35,    8.48,
  348.5000,   82.35,    8.46,
  348.5000,   80.35,    8.44,
  348.5000,   78.35,    8.43,
  348.5000,   76.35,    8.41,
  348.5000,   74.35,    8.41,
  348.5000,   72.35,    8.41,
  348.5000,   70.35,    8.41,
  348.5000,   68.35,    8.41,
  349.5000,  123.89,  -99.00,
  349.5000,  123.79,   10.75,
  349.5000,  120.35,   10.70,
  349.5000,  118.35,   10.69,
  349.5000,  116.35,   10.68,
  349.5000,  114.35,   10.68,
  349.5000,  112.35,   10.68,
  349.5000,  110.35,   10.68,
  349.5000,  108.35,   10.68,
  349.5000,  106.35,   10.64,
  349.5000,  104.35,   10.40,
  349.5000,  102.35,    9.98,
  349.5000,  100.35,    9.34,
  349.5000,   98.35,    8.84,
  349.5000,   96.35,    8.76,
  349.5000,   94.35,    8.62,
  349.5000,   92.35,    8.51,
  349.5000,   90.35,    8.48,
  349.5000,   88.35,    8.45,
  349.5000,   86.35,    8.44,
  349.5000,   84.35,    8.43,
  349.5000,   82.35,    8.42,
  349.5000,   80.35,    8.42,
  349.5000,   78.35,    8.41,
  349.5000,   76.35,    8.41,
  349.5000,   74.35,    8.41,
