JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),
    78.500,   600.000,   123.799,     9.196,     0.000,     0.000,   828.739,     0.450,    57.449,   783.000,     1.000,     8.365,   683.793,   781.830,   283.097,   350.053,    51.589,   -20.508,     0.000,
    78.604,   600.000,   123.799,     9.502,     0.000,     0.000,   676.360,     0.450,    57.449,   783.000,     1.000,     8.417,   545.611,   638.076,   292.369,   351.612,    59.516,   -26.294,     0.000,
    78.701,   600.000,   123.799,     9.577,     0.000,     0.000,   243.467,     0.450,    57.449,   783.000,     1.000,     8.431,   126.817,   229.686,   288.239,   352.089,    57.361,   -18.342,     0.000,
    78.806,   600.000,   123.799,     9.453,     0.000,     0.000,     0.000,     0.450,    57.449,   783.000,     1.000,     8.410,  -114.979,     0.000,   277.347,   351.501,    47.685,    -6.860,     0.000,
    78.903,   600.000,   123.799,     9.331,     0.000,     0.000,     0.000,     0.450,    57.449,   783.000,     1.000,     8.373,  -121.438,     0.000,   268.350,   350.879,    37.496,     1.413,     0.000,
    79.000,   600.000,   123.800,     9.225,     0.000,     0.000,     0.000,     0.450,    57.450,   783.000,     1.000,     8.295,  -126.030,     0.000,   265.511,   350.348,    32.931,     8.261,     0.000,
    79.104,   600.000,   123.799,     9.134,     0.001,     0.000,     0.000,     0.450,    57.449,   783.000,     1.000,     8.151,   -95.908,     0.000,   288.227,   349.888,    27.880,     6.368,     0.000,
    79.201,   600.000,   123.800,     9.063,     0.001,     0.000,     0.000,     0.450,    57.450,   783.000,     1.000,     8.002,   -85.867,     0.000,   296.365,   349.533,    26.798,     5.901,     0.000,
    79.306,   600.000,   123.799,     9.001,     0.001,     0.000,    36.244,     0.450,    57.449,   783.000,     1.000,     7.890,   -41.210,    34.192,   303.324,   349.215,    28.901,     0.609,     0.000,
    79.403,   600.000,   123.799,     9.019,     0.001,     0.000,   198.213,     0.450,    57.449,   783.000,     1.000,     7.828,   138.246,   186.994,   318.210,   349.270,    28.778,   -11.090,     0.000,
    79.500,   600.000,   123.799,     9.107,     0.001,     0.000,   291.848,     0.450,    57.449,   783.000,     1.000,     7.787,   253.977,   275.328,   335.840,   349.691,    31.480,   -23.979,     0.000,
    79.604,   600.000,   123.799,     9.206,     0.001,     0.000,   246.920,     0.450,    57.449,   783.000,     1.000,     7.752,   236.347,   232.943,   349.369,   350.196,    40.532,   -44.763,     0.000,
    79.701,   600.000,   123.799,     9.235,     0.001,     0.000,    93.922,     0.450,    57.449,   783.000,     1.000,     7.723,    82.968,    88.605,   341.697,   350.361,    31.342,   -34.369,     0.000,
    79.806,   600.000,   123.798,     9.191,     0.001,     0.000,     0.000,     0.450,    57.448,   783.000,     1.000,     7.688,   -17.332,     0.000,   329.952,   350.161,    17.644,   -20.521,     0.000,
    79.903,   600.000,   123.798,     9.145,     0.001,     0.000,     0.000,     0.450,    57.448,   783.000,     1.000,     7.658,   -17.357,     0.000,   324.757,   349.931,     8.207,   -16.024,     0.000,
    80.000,   600.000,   123.798,     9.103,     0.001,     0.000,     0.000,     0.450,    57.448,   783.000,     1.000,     7.634,   -18.936,     0.000,   322.110,   349.725,     5.469,   -14.149,     0.000,
    80.104,   600.000,   123.799,     9.065,     0.001,     0.000,     0.000,     0.450,    57.449,   783.000,     1.000,     7.615,   -22.895,     0.000,   318.770,   349.529,     1.618,    -9.483,     0.000,
    80.201,   600.000,   123.799,     9.049,     0.001,     0.000,     0.000,     0.450,    57.449,   783.000,     1.000,     7.624,   -15.252,     0.000,   321.996,   349.445,    -0.689,   -11.507,     0.000,
    80.306,   600.000,   123.799,     9.045,     0.001,     0.000,    37.619,     0.450,    57.449,   783.000,     1.000,     7.658,    28.511,    35.490,   325.326,   349.418,    -3.263,   -13.850,     0.000,
    80.403,   600.000,   123.798,     9.091,     0.001,     0.000,   200.239,     0.450,    57.448,   783.000,     1.000,     7.693,   192.730,   188.904,   327.843,   349.619,    -9.049,   -16.554,     0.000,
    80.500,   600.000,   123.798,     9.199,     0.001,     0.000,   293.617,     0.450,    57.448,   783.000,     1.000,     7.719,   317.117,   276.998,   339.801,   350.141,   -26.272,   -24.188,     0.000,
    80.604,   600.000,   123.799,     9.359,     0.001,     0.000,   380.773,     0.450,    57.449,   783.000,     1.000,     7.746,   524.876,   359.219,   360.724,   350.918,   -81.707,   -74.143,     0.000,
    80.701,   600.000,   123.803,     9.530,     0.000,     0.000,   232.992,     0.450,    57.453,   783.000,     1.000,     7.851,   437.121,   219.803,   353.829,   351.749,   -75.373,  -139.864,     0.000,
    80.806,   600.000,   123.805,     9.576,     0.001,     0.000,     0.000,     0.450,    57.455,   783.000,     1.000,     8.212,    67.369,     0.000,   325.741,   352.059,    10.389,  -104.076,     0.000,
    80.903,   600.000,   123.804,     9.550,     0.001,     0.000,     0.000,     0.450,    57.454,   783.000,     1.000,     8.593,  -112.016,     0.000,   284.584,   351.937,    54.325,    -9.663,     0.000,
    81.000,   600.000,   123.803,     9.522,     0.001,     0.000,     0.000,     0.450,    57.453,   783.000,     1.000,     8.769,  -163.883,     0.000,   256.936,   351.795,    60.748,     8.276,     0.000,
    81.104,   600.000,   123.801,     9.502,     0.001,     0.000,     0.000,     0.450,    57.451,   783.000,     1.000,     8.800,  -160.902,     0.000,   251.386,   351.694,    48.105,    12.488,     0.000,
    81.201,   600.000,   123.801,     9.486,     0.001,     0.000,     0.000,     0.450,    57.451,   783.000,     1.000,     8.784,  -163.216,     0.000,   246.822,   351.616,    42.755,    15.667,     0.000,
    81.306,   600.000,   123.801,     9.473,     0.001,     0.000,   111.458,     0.450,    57.451,   783.000,     1.000,     8.758,   -46.720,   105.149,   254.628,   351.546,    47.107,     7.845,     0.000,
    81.403,   600.000,   123.801,     9.562,     0.001,     0.000,   577.872,     0.450,    57.451,   783.000,     1.000,     8.745,   419.945,   545.162,   274.857,   351.922,    61.084,   -12.931,     0.000,
    81.500,   600.000,   123.801,     9.837,     0.000,     0.000,   843.903,     0.450,    57.451,   783.000,     1.000,     8.784,   686.441,   796.135,   290.058,   353.244,    75.997,   -29.489,     0.000,
    81.604,   600.000,   123.801,    10.173,     0.001,     0.000,   713.947,     0.450,    57.451,   783.000,     1.000,     8.909,   591.240,   673.535,   304.654,   354.940,    68.304,   -36.296,     0.000,
    81.701,   600.000,   123.801,    10.367,     0.001,     0.000,   274.456,     0.450,    57.451,   783.000,     1.000,     9.050,   180.857,   258.921,   306.834,   355.978,    60.255,   -31.336,     0.000,
    81.806,   600.000,   123.800,    10.376,     0.001,     0.000,     0.000,     0.450,    57.450,   783.000,     1.000,     9.133,  -104.513,     0.000,   289.318,   356.065,    54.377,   -16.611,     0.000,
    81.903,   600.000,   123.800,    10.340,     0.001,     0.000,     0.000,     0.450,    57.450,   783.000,     1.000,     9.118,  -146.150,     0.000,   262.361,   355.895,    48.665,     3.951,     0.000,
    82.000,   600.000,   123.800,    10.299,     0.001,     0.000,     0.000,     0.450,    57.450,   783.000,     1.000,     9.039,  -168.287,     0.000,   248.385,   355.689,    46.199,    14.784,     0.000,
    82.104,   600.000,   123.800,    10.255,     0.001,     0.000,     0.000,     0.450,    57.450,   783.000,     1.000,     8.877,  -181.955,     0.000,   240.479,   355.470,    45.860,    21.104,     0.000,
    82.201,   600.000,   123.800,    10.208,     0.001,     0.000,     0.000,     0.450,    57.450,   783.000,     1.000,     8.664,  -185.444,     0.000,   240.282,   355.234,    45.055,    25.436,     0.000,
    82.306,   600.000,   123.800,    10.158,     0.001,     0.000,   109.910,     0.450,    57.450,   783.000,     1.000,     8.487,   -56.070,   103.689,   250.527,   354.975,    38.956,    16.355,     0.000,
    82.403,   600.000,   123.799,    10.227,     0.001,     0.000,   415.007,     0.450,    57.449,   783.000,     1.000,     8.397,   313.457,   391.516,   297.393,   355.260,    29.778,    -9.586,     0.000,
    82.500,   600.000,   123.799,    10.422,     0.001,     0.000,   704.704,     0.450,    57.449,   783.000,     1.000,     8.307,   607.008,   664.815,   313.238,   356.214,    50.848,   -36.016,     0.000,
    82.604,   600.000,   123.798,    10.557,     0.000,     0.000,   601.407,     0.450,    57.448,   783.000,     1.000,     8.183,   531.057,   567.365,   323.197,   356.951,    53.751,   -51.197,     0.000,
    82.701,   600.000,   123.798,    10.454,     0.000,     0.000,   210.124,     0.450,    57.448,   783.000,     1.000,     8.051,   162.831,   198.230,   323.996,   356.521,    42.421,   -39.548,     0.000,
    82.806,   600.000,   123.798,    10.201,     0.000,     0.000,     0.000,     0.450,    57.448,   783.000,     1.000,     7.950,   -60.849,     0.000,   307.977,   355.262,    32.056,   -18.492,     0.000,
    82.903,   600.000,   123.798,     9.989,     0.000,     0.000,     0.000,     0.450,    57.448,   783.000,     1.000,     7.898,   -99.812,     0.000,   279.075,   354.193,    26.581,    -1.888,     0.000,
    83.000,   600.000,   123.799,     9.847,     0.001,     0.000,     0.000,     0.450,    57.449,   783.000,     1.000,     7.880,  -113.915,     0.000,   262.503,   353.445,    21.298,     1.676,     0.000,
    83.104,   600.000,   123.798,     9.748,     0.001,     0.000,     0.000,     0.450,    57.448,   783.000,     1.000,     7.888,   -63.943,     0.000,   300.190,   352.947,    17.764,    -6.577,     0.000,
    83.201,   600.000,   123.798,     9.681,     0.001,     0.000,     0.000,     0.450,    57.448,   783.000,     1.000,     7.885,   -41.067,     0.000,   319.667,   352.605,    15.541,    -7.412,     0.000,
    83.306,   600.000,   123.798,     9.638,     0.001,     0.000,    41.833,     0.450,    57.448,   783.000,     1.000,     7.887,    11.307,    39.465,   325.250,   352.377,    12.297,   -11.265,     0.000,
    83.403,   600.000,   123.798,     9.658,     0.001,     0.000,   206.256,     0.450,    57.448,   783.000,     1.000,     7.899,   190.331,   194.582,   335.840,   352.447,     8.656,   -21.012,     0.000,
    83.500,   600.000,   123.797,     9.708,     0.001,     0.000,   298.800,     0.450,    57.447,   783.000,     1.000,     7.898,   268.416,   281.886,   329.875,   352.704,    11.500,   -20.858,     0.000,
    83.604,   600.000,   123.798,     9.711,     0.001,     0.000,   252.768,     0.450,    57.448,   783.000,     1.000,     7.880,   203.842,   238.461,   320.417,   352.735,    11.575,    -9.275,     0.000,
    83.701,   600.000,   123.797,     9.667,     0.001,     0.000,    98.171,     0.450,    57.447,   783.000,     1.000,     7.888,    54.538,    92.614,   317.874,   352.539,    12.572,    -9.161,     0.000,
    83.806,   600.000,   123.797,     9.516,     0.001,     0.000,     0.000,     0.450,    57.447,   783.000,     1.000,     7.878,   -31.510,     0.000,   317.874,   351.810,     8.713,   -11.140,     0.000,
    83.903,   600.000,   123.798,     9.385,     0.001,     0.000,     0.000,     0.450,    57.448,   783.000,     1.000,     7.875,   -25.108,     0.000,   318.546,   351.147,     2.051,    -9.545,     0.000,
    84.000,   600.000,   123.798,     9.307,     0.001,     0.000,     0.000,     0.450,    57.448,   783.000,     1.000,     7.917,   -15.351,     0.000,   321.695,   350.738,    -3.493,   -10.198,     0.000,
    84.104,   600.000,   123.799,     9.249,     0.001,     0.000,     0.000,     0.450,    57.449,   783.000,     1.000,     8.004,   -40.880,     0.000,   282.494,   350.449,    -6.098,   -20.977,     0.000,
    84.201,   600.000,   123.800,     9.207,     0.001,     0.000,     0.000,     0.450,    57.450,   783.000,     1.000,     8.117,  -111.460,     0.000,   272.549,   350.246,    37.428,    -3.665,     0.000,
    84.306,   600.000,   123.801,     9.191,     0.001,     0.000,    67.067,     0.450,    57.451,   783.000,     1.000,     8.262,   -81.625,    63.271,   283.977,   350.139,    67.789,    10.944,     0.000,
    84.403,   600.000,   123.802,     9.261,     0.001,     0.000,   270.009,     0.450,    57.452,   783.000,     1.000,     8.440,   135.644,   254.725,   298.673,   350.448,    67.433,    -0.127,     0.000,
    84.500,   600.000,   123.801,     9.423,     0.001,     0.000,   306.666,     0.450,    57.451,   783.000,     1.000,     8.642,   223.645,   289.308,   316.544,   351.233,    41.718,   -10.744,     0.000,
    84.604,   600.000,   123.802,     9.648,     0.001,     0.000,   389.622,     0.450,    57.452,   783.000,     1.000,     8.830,   297.574,   367.568,   310.165,   352.333,    46.059,   -18.234,     0.000,
    84.701,   600.000,   123.802,     9.831,     0.001,     0.000,   181.358,     0.450,    57.452,   783.000,     1.000,     9.013,    87.127,   171.093,   300.365,   353.279,    43.245,   -12.194,     0.000,
    84.806,   600.000,   123.801,     9.907,     0.001,     0.000,     0.000,     0.450,    57.451,   783.000,     1.000,     9.152,   -90.318,     0.000,   298.294,   353.693,    38.012,    -3.092,     0.000,
    84.903,   600.000,   123.801,     9.949,     0.001,     0.000,     0.000,     0.450,    57.451,   783.000,     1.000,     9.176,   -87.974,     0.000,   306.094,   353.909,    36.640,     3.519,     0.000,
    85.000,   600.000,   123.801,     9.958,     0.001,     0.000,     0.000,     0.450,    57.451,   783.000,     1.000,     9.140,   -98.584,     0.000,   303.575,   353.963,    41.346,     6.849,     0.000,
    85.104,   600.000,   123.801,     9.955,     0.001,     0.000,     0.000,     0.450,    57.451,   783.000,     1.000,     9.127,   -97.693,     0.000,   300.396,   353.950,    35.815,     8.324,     0.000,
    85.201,   600.000,   123.800,     9.948,     0.001,     0.000,     0.000,     0.450,    57.450,   783.000,     1.000,     9.148,   -98.341,     0.000,   299.543,   353.918,    35.221,     8.745,     0.000,
    85.306,   600.000,   123.800,     9.941,     0.001,     0.000,    44.704,     0.450,    57.450,   783.000,     1.000,     9.158,   -53.099,    42.174,   301.036,   353.881,    34.829,     7.599,     0.000,
    85.403,   600.000,   123.800,     9.959,     0.001,     0.000,   210.209,     0.450,    57.450,   783.000,     1.000,     9.143,   108.314,   198.310,   303.395,   353.950,    33.696,     5.745,     0.000,
    85.500,   600.000,   123.799,    10.029,     0.001,     0.000,   302.144,     0.450,    57.449,   783.000,     1.000,     9.089,   192.068,   285.041,   303.395,   354.293,    35.687,     6.388,     0.000,
    85.604,   600.000,   123.799,    10.095,     0.001,     0.000,   255.578,     0.450,    57.449,   783.000,     1.000,     8.913,   148.578,   241.112,   303.395,   354.636,    34.781,     6.511,     0.000,
    85.701,   600.000,   123.799,    10.085,     0.001,     0.000,   100.254,     0.450,    57.449,   783.000,     1.000,     8.656,     2.607,    94.579,   303.395,   354.615,    34.340,     6.412,     0.000,
    85.806,   600.000,   123.799,    10.009,     0.001,     0.000,     0.000,     0.450,    57.449,   783.000,     1.000,     8.448,   -95.308,     0.000,   301.892,   354.246,    35.528,     7.426,     0.000,
