JDAY,SEG   2,SEG   3,SEG   4,SEG   5,SEG   6,SEG   7,SEG   8,SEG   9,SEG  10,SEG  11,SEG  12,SEG  13,SEG  14,SEG  15,SEG  16,SEG  17,SEG  18,SEG  19,SEG  20,SEG  21,SEG  22,SEG  23,SEG  24,SEG  25,SEG  26,SEG  27,SEG  28,SEG  29,SEG  30,SEG  31,SEG
   203.604, 123.797, 123.796, 123.796, 123.797, 123.798, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794, 123.794,
   203.701, 123.796, 123.796, 123.796, 123.797, 123.797, 123.798, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794, 123.794, 123.793,
   203.806, 123.795, 123.795, 123.795, 123.796, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794,
   203.903, 123.794, 123.794, 123.794, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795,
   204.000, 123.792, 123.792, 123.793, 123.794, 123.795, 123.795, 123.795, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796,
   204.104, 123.793, 123.793, 123.793, 123.794, 123.795, 123.795, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.797, 123.797,
   204.201, 123.792, 123.792, 123.792, 123.794, 123.794, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796,
   204.306, 123.791, 123.791, 123.792, 123.793, 123.794, 123.794, 123.794, 123.794, 123.794, 123.794, 123.794, 123.795, 123.795, 123.795, 123.795, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796,
   204.403, 123.792, 123.792, 123.792, 123.794, 123.794, 123.794, 123.794, 123.794, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796,
   204.500, 123.794, 123.794, 123.794, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795,
   204.604, 123.794, 123.794, 123.794, 123.795, 123.795, 123.795, 123.795, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795,
   204.701, 123.798, 123.798, 123.797, 123.798, 123.798, 123.798, 123.798, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794, 123.794,
   204.806, 123.798, 123.798, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794, 123.793, 123.793,
   204.903, 123.796, 123.796, 123.796, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794, 123.794, 123.794,
   205.000, 123.795, 123.795, 123.795, 123.796, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.794,
   205.104, 123.795, 123.795, 123.795, 123.796, 123.796, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796,
   205.201, 123.794, 123.794, 123.795, 123.796, 123.796, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796,
   205.306, 123.794, 123.794, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795,
   205.403, 123.796, 123.796, 123.796, 123.796, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794,
   205.500, 123.795, 123.795, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794, 123.794,
   205.604, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794, 123.793, 123.793,
   205.701, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.797, 123.797, 123.798, 123.798, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794, 123.794, 123.794,
   205.806, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794, 123.794,
   205.903, 123.796, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794, 123.793,
   206.000, 123.795, 123.795, 123.795, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.794, 123.794,
   206.104, 123.795, 123.795, 123.795, 123.796, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795,
   206.201, 123.794, 123.794, 123.794, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.796, 123.796, 123.795, 123.795, 123.795,
   206.306, 123.793, 123.793, 123.794, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795,
   206.403, 123.796, 123.796, 123.796, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794,
   206.500, 123.798, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794, 123.794, 123.793, 123.793,
   206.604, 123.796, 123.796, 123.796, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794, 123.793, 123.793,
   206.701, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794, 123.793, 123.793, 123.793,
   206.806, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798, 123.798, 123.798, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794, 123.794, 123.793, 123.793,
   206.903, 123.797, 123.797, 123.797, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798, 123.798, 123.798, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794, 123.794, 123.794,
   207.000, 123.794, 123.794, 123.795, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794,
   207.104, 123.794, 123.794, 123.795, 123.796, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.794, 123.794,
   207.201, 123.793, 123.793, 123.794, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795,
   207.306, 123.793, 123.793, 123.794, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795,
   207.403, 123.795, 123.795, 123.795, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.794, 123.794,
   207.500, 123.794, 123.794, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794, 123.794,
   207.604, 123.795, 123.795, 123.796, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794, 123.793, 123.793,
   207.701, 123.796, 123.796, 123.797, 123.798, 123.798, 123.798, 123.798, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794, 123.794, 123.793, 123.793,
   207.806, 123.796, 123.796, 123.797, 123.798, 123.799, 123.798, 123.798, 123.798, 123.798, 123.798, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794, 123.794, 123.793,
   207.903, 123.796, 123.796, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794, 123.794, 123.794,
   208.000, 123.794, 123.794, 123.795, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.794, 123.794,
   208.104, 123.794, 123.794, 123.795, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795,
   208.201, 123.793, 123.793, 123.795, 123.796, 123.796, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795,
   208.306, 123.792, 123.792, 123.793, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.796, 123.796, 123.796, 123.795, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795,
   208.403, 123.791, 123.791, 123.792, 123.794, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796,
   208.500, 123.790, 123.790, 123.792, 123.794, 123.794, 123.794, 123.794, 123.794, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796,
   208.604, 123.794, 123.794, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795,
   208.701, 123.791, 123.791, 123.792, 123.794, 123.794, 123.794, 123.794, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795,
   208.806, 123.788, 123.788, 123.790, 123.792, 123.793, 123.793, 123.793, 123.794, 123.794, 123.794, 123.794, 123.795, 123.795, 123.795, 123.795, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796,
   208.903, 123.790, 123.790, 123.791, 123.793, 123.794, 123.794, 123.794, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796,
   209.000, 123.789, 123.790, 123.791, 123.793, 123.794, 123.794, 123.794, 123.794, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.796, 123.796, 123.796, 123.796, 123.797, 123.797, 123.797, 123.797, 123.798,
   209.104, 123.791, 123.791, 123.792, 123.794, 123.794, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.797, 123.797, 123.797, 123.797,
   209.201, 123.791, 123.792, 123.793, 123.794, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796,
   209.306, 123.790, 123.791, 123.792, 123.794, 123.794, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795,
   209.403, 123.792, 123.792, 123.793, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795,
   209.500, 123.794, 123.794, 123.794, 123.796, 123.796, 123.796, 123.796, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795,
   209.604, 123.791, 123.791, 123.792, 123.794, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796,
   209.701, 123.797, 123.797, 123.797, 123.798, 123.799, 123.798, 123.798, 123.798, 123.798, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794, 123.794,
   209.806, 123.796, 123.796, 123.796, 123.798, 123.798, 123.798, 123.798, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794, 123.794, 123.794, 123.793,
   209.903, 123.791, 123.792, 123.793, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794, 123.794,
   210.000, 123.791, 123.792, 123.793, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795,
   210.104, 123.792, 123.792, 123.793, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796,
   210.201, 123.790, 123.791, 123.792, 123.794, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796,
   210.306, 123.791, 123.792, 123.793, 123.795, 123.795, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795,
   210.403, 123.793, 123.793, 123.794, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794, 123.794,
   210.500, 123.793, 123.792, 123.794, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794, 123.794, 123.794,
   210.604, 123.793, 123.793, 123.794, 123.796, 123.796, 123.796, 123.796, 123.796, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.794, 123.794, 123.794,
   210.701, 123.794, 123.794, 123.795, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.795, 123.794,
